M_sun,Lambda
1.662276022245905649e+00,1.541050171018617220e+03
1.661504967597765337e+00,1.566528154540842934e+03
1.660445221300629548e+00,1.601847631324511440e+03
1.658851166480447059e+00,1.652008483542294243e+03
1.658514688839589413e+00,1.662645091630405204e+03
1.656407347702552268e+00,1.723442551936298969e+03
1.656197365363128560e+00,1.729031219450813751e+03
1.654096422930558363e+00,1.784240012242192734e+03
1.653543564245809838e+00,1.798209671100491278e+03
1.651667522161523127e+00,1.845037472548086726e+03
1.650889763128491339e+00,1.865371226430441766e+03
1.649323969332843198e+00,1.905834932853980945e+03
1.648235962011173283e+00,1.937887021179722979e+03
1.647237323485611693e+00,1.966632393159874482e+03
1.645582160893854784e+00,2.023672361640285772e+03
1.645467444693575532e+00,2.027429853465768247e+03
1.644048610713768843e+00,2.088227313771662011e+03
1.642937414437519728e+00,2.149024774077555776e+03
1.642928359776536062e+00,2.149931390502385057e+03
1.642283080004492746e+00,2.209822234383449995e+03
1.642224428749250897e+00,2.270619694689343760e+03
1.642821789080030292e+00,2.331417154995237524e+03
1.642928359776536285e+00,2.337465653269651284e+03
1.643839908896790991e+00,2.392214615301131289e+03
1.644878237599217252e+00,2.453012075607025054e+03
1.645558021773435797e+00,2.513809535912919273e+03
1.645571838022497957e+00,2.574606996218813038e+03
1.644697949494746902e+00,2.635404456524706802e+03
1.642928359776536285e+00,2.692302814561557625e+03
1.642794189585390363e+00,2.696201916830600567e+03
1.640274558659217785e+00,2.745428667839355512e+03
1.639601199026957001e+00,2.756999377136494331e+03
1.637620757541899508e+00,2.785002405474087936e+03
1.634994167235582996e+00,2.817796837442388551e+03
1.634966956424581008e+00,2.818118104855113870e+03
1.632313155307262509e+00,2.846446742015475593e+03
1.629659354189944231e+00,2.872743524682591215e+03
1.629025657753862211e+00,2.878594297748282315e+03
1.627005553072625732e+00,2.898217107091545586e+03
1.624351751955307233e+00,2.923149112806139328e+03
1.622598257005192890e+00,2.939391758054176080e+03
1.621697950837988955e+00,2.947866844383603620e+03
1.619044149720670456e+00,2.971201123398685468e+03
1.616390348603351956e+00,2.993205267263442693e+03
1.615481575680601800e+00,3.000189218360069844e+03
1.613736547486033679e+00,3.011772400056024253e+03
1.611082746368714957e+00,3.027027016974790058e+03
1.608428945251396680e+00,3.040049626400080342e+03
1.605775144134078403e+00,3.051126275732284739e+03
1.603121343016759681e+00,3.060506976623306400e+03
1.602961789812873628e+00,3.060986678665963609e+03
1.600467541899441182e+00,3.067403076941591735e+03
1.597813740782122682e+00,3.072932153482980539e+03
1.595159939664804405e+00,3.077221435488255793e+03
1.592506138547486128e+00,3.080317714454436100e+03
1.589852337430167850e+00,3.082291283973571353e+03
1.587198536312849351e+00,3.083273902006089884e+03
1.584544735195530851e+00,3.083481428715189395e+03
1.581890934078212352e+00,3.083214011727391153e+03
1.579237132960893852e+00,3.082831298323065312e+03
1.576583331843575131e+00,3.082705979744175693e+03
1.573929530726257076e+00,3.083164247582511052e+03
1.571275729608938576e+00,3.084424985275356903e+03
1.568621928491620077e+00,3.086550133416594690e+03
1.565968127374301577e+00,3.089416699898239585e+03
1.563314326256983300e+00,3.092716421240585987e+03
1.560660525139664800e+00,3.095982211938218825e+03
1.558006724022346301e+00,3.098632194129851086e+03
1.555352922905028024e+00,3.100014895735011123e+03
1.552699121787709524e+00,3.099436887249496067e+03
1.550045320670391025e+00,3.096159246199967583e+03
1.547391519553072747e+00,3.089360852714198700e+03
1.544737718435754248e+00,3.078080583282355747e+03
1.542083917318435748e+00,3.061163324687204295e+03
1.542062994186363500e+00,3.060986678665963609e+03
1.539430116201117249e+00,3.033140423811585606e+03
1.537139203071000493e+00,3.000189218360069844e+03
1.536776315083799194e+00,2.994457913076234945e+03
1.534122513966480472e+00,2.946956959762560473e+03
1.533724496681101668e+00,2.939391758054176080e+03
1.531468712849161973e+00,2.908559772399192298e+03
1.529043293126614689e+00,2.878594297748282315e+03
1.528814911731843473e+00,2.876722431327761115e+03
1.526161110614525196e+00,2.857366499442998247e+03
1.523507309497206696e+00,2.841541122487554276e+03
1.520853508379888197e+00,2.829248989854811043e+03
1.518199707262569920e+00,2.820347140269087049e+03
1.517037613959591802e+00,2.817796837442388551e+03
1.515545906145251420e+00,2.815007776330711749e+03
1.512892105027932921e+00,2.812188978105861679e+03
1.510238303910614643e+00,2.811073031482231272e+03
1.507584502793296144e+00,2.811053645939358830e+03
1.504930701675977645e+00,2.811329733652631148e+03
1.502276900558659145e+00,2.810949261696530812e+03
1.499623099441340868e+00,2.808901258987347774e+03
1.496969298324022368e+00,2.804246405094710099e+03
1.494315497206703869e+00,2.796248469876627041e+03
1.491661696089385369e+00,2.784451172872051757e+03
1.489007894972067092e+00,2.768657310670107108e+03
1.487409842065034793e+00,2.756999377136494331e+03
1.486354093854748593e+00,2.748481308435001665e+03
1.483700292737430093e+00,2.722717964345473774e+03
1.481485255665929035e+00,2.696201916830600567e+03
1.481046491620111816e+00,2.689386842261345919e+03
1.478392690502793094e+00,2.638570526856160541e+03
1.478253520909160956e+00,2.635404456524706802e+03
1.476388765972148631e+00,2.574606996218813038e+03
1.475738889385474817e+00,2.546942097022722919e+03
1.475023309133860261e+00,2.513809535912919273e+03
1.473679339209995387e+00,2.453012075607025054e+03
1.473085088268156539e+00,2.429508373086323900e+03
1.472083504834700962e+00,2.392214615301131289e+03
1.470431287150838040e+00,2.338406800940359062e+03
1.470192378463600402e+00,2.331417154995237524e+03
1.468164216926143517e+00,2.270619694689343760e+03
1.467777486033519541e+00,2.254921215894355555e+03
1.466588404802754653e+00,2.209822234383449995e+03
1.465933688262802015e+00,2.149024774077555776e+03
1.466020693419282983e+00,2.088227313771662011e+03
1.466250195993763716e+00,2.027429853465768247e+03
1.465791417798664620e+00,1.966632393159874482e+03
1.465123684916201041e+00,1.946780617058454709e+03
1.463601026707147312e+00,1.905834932853980717e+03
1.462469883798882764e+00,1.890618453817737418e+03
1.459816082681564264e+00,1.856186148566966949e+03
1.458928739049890844e+00,1.845037472548086498e+03
1.457162281564245765e+00,1.829506860362241241e+03
1.454508480446927265e+00,1.805999218966605440e+03
1.452055623898078407e+00,1.784240012242192734e+03
1.451854679329608988e+00,1.782816213372485208e+03
1.449200878212290489e+00,1.764689227270448782e+03
1.446547077094971989e+00,1.746744378407849126e+03
1.443893275977653712e+00,1.729482219286577674e+03
1.442853901829460161e+00,1.723442551936298969e+03
1.441239474860335212e+00,1.714941071611540792e+03
1.438585673743016713e+00,1.701930354068038014e+03
1.435931872625698436e+00,1.689308023306577525e+03
1.433278071508379936e+00,1.676655026524074856e+03
1.430624270391061437e+00,1.663061287080548937e+03
1.430546561730870136e+00,1.662645091630405204e+03
1.427970469273742715e+00,1.646769496450964652e+03
1.425316668156424660e+00,1.623644729557683149e+03
1.423515219497541340e+00,1.601847631324511440e+03
1.422662867039106160e+00,1.590902756677539628e+03
1.420009065921787661e+00,1.546386142259287908e+03
1.419744241775717342e+00,1.541050171018617220e+03
1.417355264804469162e+00,1.506001805263578262e+03
1.415810605907230180e+00,1.480252710712723456e+03
1.414701463687150884e+00,1.468037080350997712e+03
1.412047662569832607e+00,1.437199264096035904e+03
1.410574774089613737e+00,1.419455250406829691e+03
1.409393861452513885e+00,1.408871365337972975e+03
1.406740060335195608e+00,1.384809779745160313e+03
1.404086259217877330e+00,1.360307451834453786e+03
1.403898045993690058e+00,1.358657790100935927e+03
1.401432458100558609e+00,1.340014273616262926e+03
1.398778656983240332e+00,1.320615636606704584e+03
1.396124855865921832e+00,1.302246023996415943e+03
1.395444539843029075e+00,1.297860329795042162e+03
1.393471054748603333e+00,1.285661333908579536e+03
1.390817253631284833e+00,1.269800309992090888e+03
1.388163452513966556e+00,1.253842508222176548e+03
1.385509651396648056e+00,1.237062869489147943e+03
1.382855850279329557e+00,1.215707044735324871e+03
1.380202049162011058e+00,1.190620057583264497e+03
1.378895508043107121e+00,1.176265409183254178e+03
1.377548248044692780e+00,1.151960363883972832e+03
1.375841259589338783e+00,1.115467948877360413e+03
1.374988615682441795e+00,1.054670488571466649e+03
1.375284817931875958e+00,9.938730282655728843e+02
1.375594881338319198e+00,9.330755679596786649e+02
1.375024800932046931e+00,8.722781076537849003e+02
1.374894446927374281e+00,8.679861026003990219e+02
1.373229152182524393e+00,8.114806473478911357e+02
1.372240645810055781e+00,7.890952174235040957e+02
1.370588924891932070e+00,7.506831870419971438e+02
1.369586844692737504e+00,7.294064909696257928e+02
1.367743202813066938e+00,6.898857267361033792e+02
1.366933043575419005e+00,6.701051211358217188e+02
1.365193708495016089e+00,6.290882664302096146e+02
1.364279242458100505e+00,6.008570073694017992e+02
1.363116738878209055e+00,5.682908061243156226e+02
1.361625441340782006e+00,5.128595792065443675e+02
1.361457110113425184e+00,5.074933458184218580e+02
1.359789500493612913e+00,4.466958855125278660e+02
1.358971640223463728e+00,4.159095668746883803e+02
1.358021793723958481e+00,3.858984252066341014e+02
1.356317839106145229e+00,3.285905858969303495e+02
1.356196032468656165e+00,3.251009649007403368e+02
1.354658868863039434e+00,2.643035045948463448e+02
1.354585437190950037e+00,2.035060442889525802e+02
1.356317839106145229e+00,1.651447193451578528e+02
1.357267412286050856e+00,1.427085839830585883e+02
1.358971640223463728e+00,1.256217491325765963e+02
1.361625441340782006e+00,9.676882640688020842e+01
1.362873894102887062e+00,8.191112367716482368e+01
1.364279242458100505e+00,7.089789384815870221e+01
1.366933043575419005e+00,4.831630677097793125e+01
1.369586844692737504e+00,2.570060890273302689e+01
1.370098688223249983e+00,2.111366337127105908e+01
1.372240645810055781e+00,5.129037153183521269e+00
1.374894446927374281e+00,0.000000000000000000e+00
1.377548248044692780e+00,0.000000000000000000e+00
1.378783342203107054e+00,0.000000000000000000e+00
1.380202049162011058e+00,0.000000000000000000e+00
1.382855850279329557e+00,0.000000000000000000e+00
1.385509651396648056e+00,0.000000000000000000e+00
1.388163452513966556e+00,0.000000000000000000e+00
1.390098494928231121e+00,0.000000000000000000e+00
1.390817253631284833e+00,0.000000000000000000e+00
1.393471054748603111e+00,0.000000000000000000e+00
1.396124855865921610e+00,0.000000000000000000e+00
1.398778656983240332e+00,0.000000000000000000e+00
1.401432458100558609e+00,0.000000000000000000e+00
1.404086259217877108e+00,0.000000000000000000e+00
1.405519183940867611e+00,0.000000000000000000e+00
1.406740060335195608e+00,0.000000000000000000e+00
1.409393861452513885e+00,0.000000000000000000e+00
1.412047662569832607e+00,0.000000000000000000e+00
1.414701463687150884e+00,0.000000000000000000e+00
1.417355264804469162e+00,0.000000000000000000e+00
1.420009065921787661e+00,0.000000000000000000e+00
1.422662867039106160e+00,0.000000000000000000e+00
1.425316668156424438e+00,0.000000000000000000e+00
1.427970469273742937e+00,0.000000000000000000e+00
1.430624270391061437e+00,0.000000000000000000e+00
1.433278071508379936e+00,0.000000000000000000e+00
1.434959954877658150e+00,0.000000000000000000e+00
1.435931872625698436e+00,0.000000000000000000e+00
1.438585673743016713e+00,0.000000000000000000e+00
1.441239474860335212e+00,0.000000000000000000e+00
1.443893275977653712e+00,0.000000000000000000e+00
1.446547077094971989e+00,0.000000000000000000e+00
1.449200878212290267e+00,0.000000000000000000e+00
1.451854679329608988e+00,0.000000000000000000e+00
1.454508480446927265e+00,0.000000000000000000e+00
1.457162281564245765e+00,0.000000000000000000e+00
1.459816082681564264e+00,0.000000000000000000e+00
1.462469883798882764e+00,0.000000000000000000e+00
1.465123684916201041e+00,0.000000000000000000e+00
1.467777486033519541e+00,0.000000000000000000e+00
1.470431287150837818e+00,0.000000000000000000e+00
1.473085088268156539e+00,0.000000000000000000e+00
1.475738889385474817e+00,0.000000000000000000e+00
1.478392690502793316e+00,0.000000000000000000e+00
1.481046491620111816e+00,0.000000000000000000e+00
1.482991614457883189e+00,0.000000000000000000e+00
1.483700292737430093e+00,0.000000000000000000e+00
