R_km,M_sun
9.126409038089750680e+00,1.439343317388398269e+00
9.103529098408852605e+00,1.435393477710723342e+00
9.083554348309736071e+00,1.431443638033048416e+00
9.081382324467281109e+00,1.430933867418562988e+00
9.065751476252405183e+00,1.427493798355373489e+00
9.051494795841989571e+00,1.423543958677698784e+00
9.040807912398951984e+00,1.419594119000023857e+00
9.033392118298088747e+00,1.415644279322348931e+00
9.028852843976846287e+00,1.411694439644674004e+00
9.026830497606265880e+00,1.407744599966999077e+00
9.027129029206909294e+00,1.403794760289324373e+00
9.029753298564855868e+00,1.399844920611649446e+00
9.034797403143528527e+00,1.395895080933974519e+00
9.042213436462720466e+00,1.391945241256299592e+00
9.051599735958539839e+00,1.387995401578624666e+00
9.062194400429781638e+00,1.384045561900949961e+00
9.073151420540940038e+00,1.380095722223274812e+00
9.081382324467281109e+00,1.377072079182551256e+00
9.083891760594035247e+00,1.376145882545599886e+00
9.094610045534482268e+00,1.372196042867925181e+00
9.106678172908750923e+00,1.368246203190250254e+00
9.121928497900427146e+00,1.364296363512575327e+00
9.142916769904738672e+00,1.360346523834900179e+00
9.159838298873719253e+00,1.358018439013668255e+00
9.174152746613344789e+00,1.356396684157225474e+00
9.222326227761932671e+00,1.352446844479550325e+00
9.238294273280157398e+00,1.351438825621116724e+00
9.301124855962063620e+00,1.348497004801875843e+00
9.316750247686595543e+00,1.347895033742292803e+00
9.395206222093033688e+00,1.345685164846706972e+00
9.453632136746454862e+00,1.344547165124200916e+00
9.473662196499468280e+00,1.344190681140768895e+00
9.552118170905908201e+00,1.343100255156577827e+00
9.630574145312344569e+00,1.342188463652900232e+00
9.709030119718782714e+00,1.341311938681963190e+00
9.769238757435651621e+00,1.340597325446525989e+00
9.787486094125220859e+00,1.340377423452355554e+00
9.865942068531659004e+00,1.339325697351660960e+00
9.944398042938097149e+00,1.338205695220036962e+00
1.002285401734453352e+01,1.337066495572240887e+00
1.005221830717015052e+01,1.336647485768851062e+00
1.010130999175097166e+01,1.335912955734039009e+00
1.017976596615740803e+01,1.334792932723283698e+00
1.025822194056384618e+01,1.333723749928662050e+00
1.033462681189722154e+01,1.332697646091176136e+00
1.033667791497028432e+01,1.332668933582655146e+00
1.041513388937672246e+01,1.331556858935607268e+00
1.049358986378316061e+01,1.330397565926500381e+00
1.057204583818959875e+01,1.329190631225415364e+00
1.060131990521918510e+01,1.328747806413501209e+00
1.065050181259603512e+01,1.327997156910982302e+00
