R_km,M_sun
1.276763173967253984e+01,1.472268108497377881e+00
1.274949786830197063e+01,1.475215391957118483e+00
1.273086473822277931e+01,1.478162675416858862e+00
1.272531080289363636e+01,1.479032612374502342e+00
1.271073586455853821e+01,1.481109958876599686e+00
1.268996295422266662e+01,1.484057242336340288e+00
1.266909988501465634e+01,1.487004525796081111e+00
1.265503389441584048e+01,1.489005487877720579e+00
1.264732619321634743e+01,1.489951809255821491e+00
1.262386231845781204e+01,1.492899092715561871e+00
1.260065236540808975e+01,1.495846376175302694e+00
1.258475698593804637e+01,1.497904273880834802e+00
1.257631276198236669e+01,1.498793659635043074e+00
1.254922474651687558e+01,1.501740943094783898e+00
1.252254678850298042e+01,1.504688226554524277e+00
1.251448007746025048e+01,1.505606167481583268e+00
1.249115928528060770e+01,1.507635510014264879e+00
1.245813554072824836e+01,1.510582793474005481e+00
1.244420316898245638e+01,1.511863057491175555e+00
1.241890620783358834e+01,1.513530076933746082e+00
1.237587073651939207e+01,1.516477360393486684e+00
1.237392626050466049e+01,1.516616371015973685e+00
1.231628882383241930e+01,1.519424643853227508e+00
1.230364935202686638e+01,1.520078307773146564e+00
1.223752814262151745e+01,1.522371927312967888e+00
1.223337244354907050e+01,1.522526896775265870e+00
1.216309553507127461e+01,1.524484553710933499e+00
1.213381618284591745e+01,1.525319210772708489e+00
1.209281862659348050e+01,1.526570060420889385e+00
1.205202514184044382e+01,1.528266494232449091e+00
1.202254171811568462e+01,1.529561213234844175e+00
1.199734642870725665e+01,1.531213777692189471e+00
1.195394416713033792e+01,1.534161061151930072e+00
1.195226480963789051e+01,1.534280244102259161e+00
1.192492825377304833e+01,1.537108344611670674e+00
1.189697522521103856e+01,1.540055628071411276e+00
1.188198790116009462e+01,1.541682326735340558e+00
1.187321853628043122e+01,1.543002911531151877e+00
1.185411482681761264e+01,1.545950194990892479e+00
1.183510785859158609e+01,1.548897478450633081e+00
1.181610201835858831e+01,1.551844761910373682e+00
1.181171099268230051e+01,1.552527595897362556e+00
1.180052055278923184e+01,1.554792045370114284e+00
1.178540939928345210e+01,1.557739328829854886e+00
1.176943365942385533e+01,1.560686612289595709e+00
1.175236836386867090e+01,1.563633895749335867e+00
1.174143408420450463e+01,1.565393452446080857e+00
1.173534129650080260e+01,1.566581179209076691e+00
1.171873378102174890e+01,1.569528462668817070e+00
1.170024720156313869e+01,1.572475746128557672e+00
1.167968656098062752e+01,1.575423029588298274e+00
1.167115717572671230e+01,1.576531932428157257e+00
1.165875597694058463e+01,1.578370313048038875e+00
1.163652866567555577e+01,1.581317596507779477e+00
1.161158179129035695e+01,1.584264879967520079e+00
1.160088026724891463e+01,1.585407746829525788e+00
1.158558788839610720e+01,1.587212163427260680e+00
1.155780007654735186e+01,1.590159446887001282e+00
1.153060335877112053e+01,1.592744360372310375e+00
1.152709686893602381e+01,1.593106730346741884e+00
1.149597514229002115e+01,1.596054013806482264e+00
1.146143248305486573e+01,1.599001297266222865e+00
1.146032645029332464e+01,1.599088642276172978e+00
1.142674345133479008e+01,1.601948580725963467e+00
1.139004954181552876e+01,1.604804413525601214e+00
1.138894336695697795e+01,1.604895864185704069e+00
1.135104886761627085e+01,1.607843147645444670e+00
1.131977263333773465e+01,1.610105722673867756e+00
1.131072961592837878e+01,1.610790431105185272e+00
1.126971140431307106e+01,1.613737714564925874e+00
1.124949572485993876e+01,1.615113213432796124e+00
1.122698780374883221e+01,1.616684998024666475e+00
1.118271771429295569e+01,1.619632281484407077e+00
1.117921881638214465e+01,1.619856566109564300e+00
1.113680271253301335e+01,1.622579564944147679e+00
1.110894190790434877e+01,1.624297496858454704e+00
1.108840216426176006e+01,1.625526848403888280e+00
1.103866499942655466e+01,1.628406529652822288e+00
1.103742100291712269e+01,1.628474131863628882e+00
1.098197780430080783e+01,1.631421415323369484e+00
1.096838809094875877e+01,1.632126942969008399e+00
1.092094892968519737e+01,1.634368698783109863e+00
1.089811118247096289e+01,1.635433521084445285e+00
1.085212435619103744e+01,1.637315982242850687e+00
1.082783427399316878e+01,1.638309768537738798e+00
1.077127563074122563e+01,1.640263265702591067e+00
1.075755736551537289e+01,1.640744017319233805e+00
1.068728045703757878e+01,1.642722754456891199e+00
1.066386562245260983e+01,1.643210549162331668e+00
1.061700354855978290e+01,1.644225761397444474e+00
1.054672664008198879e+01,1.645215412670291810e+00
1.047644973160419291e+01,1.645665382832795620e+00
1.040617282312639880e+01,1.645575457776273343e+00
1.033589591464860291e+01,1.644964434209655435e+00
1.026561900617080703e+01,1.643861693832429971e+00
1.023583200792269565e+01,1.643210549162331668e+00
1.019534209769301292e+01,1.642339101129970613e+00
1.012506518921521703e+01,1.640425927192312061e+00
1.011995948838243464e+01,1.640263265702591067e+00
1.005478828073742292e+01,1.638178583440518921e+00
1.003150848461706879e+01,1.637315982242850687e+00
9.984511372259627038e+00,1.635530062192612766e+00
9.957881321414841835e+00,1.634368698783109863e+00
9.914234463781832929e+00,1.632359116815018663e+00
9.896389397476147209e+00,1.631421415323369484e+00
9.844907636970837927e+00,1.628474131863628882e+00
9.843957555304037044e+00,1.628416300346477552e+00
9.801580139639131772e+00,1.625526848403888280e+00
9.773680646826239382e+00,1.623385385528114178e+00
9.763947282053269561e+00,1.622579564944147679e+00
9.730589426004211617e+00,1.619632281484407077e+00
9.703403738348447050e+00,1.616967567684115314e+00
9.700572275354348406e+00,1.616684998024666475e+00
9.671943946526953440e+00,1.613737714564925874e+00
9.645378948361102545e+00,1.610790431105185272e+00
9.633126829870651164e+00,1.609373280039368526e+00
9.619404295168012098e+00,1.607843147645444670e+00
9.593935134861753866e+00,1.604895864185704069e+00
9.569921362699824741e+00,1.601948580725963467e+00
9.562849921392857055e+00,1.601046268853075327e+00
9.546020673142630031e+00,1.599001297266223087e+00
9.523416134625746210e+00,1.596054013806482264e+00
9.502905220787489782e+00,1.593106730346741884e+00
9.492573012915061170e+00,1.591468907938313304e+00
9.483962218954527401e+00,1.590159446887001282e+00
9.466724107590776427e+00,1.587212163427260680e+00
9.452009845128120702e+00,1.584264879967520079e+00
9.439705313019826960e+00,1.581317596507779477e+00
9.429651984946968213e+00,1.578370313048038875e+00
9.422296104437267061e+00,1.575661256787544762e+00
9.421606717195988523e+00,1.575423029588298274e+00
9.414926206990321234e+00,1.572475746128557672e+00
9.410067018465946731e+00,1.569528462668817070e+00
9.406858435329208845e+00,1.566581179209076691e+00
9.405164281564857731e+00,1.563633895749336089e+00
9.404885603388922988e+00,1.560686612289595487e+00
9.405958054448106509e+00,1.557739328829854886e+00
9.408343986959986083e+00,1.554792045370114506e+00
9.412020332132668088e+00,1.551844761910373682e+00
9.416964598115935559e+00,1.548897478450633081e+00
9.422296104437267061e+00,1.546358753769598415e+00
9.423069447669327303e+00,1.545950194990892479e+00
9.429784816428142591e+00,1.543002911531151877e+00
9.437471461429572273e+00,1.540055628071411276e+00
9.446004421981690768e+00,1.537108344611670674e+00
9.455238836094105537e+00,1.534161061151930072e+00
9.465021711121249126e+00,1.531213777692189471e+00
9.475203047928504319e+00,1.528266494232449091e+00
9.485644382725125112e+00,1.525319210772708489e+00
9.492573012915061170e+00,1.523391724134507186e+00
9.495848325742652918e+00,1.522371927312967888e+00
9.505278263958921059e+00,1.519424643853227286e+00
9.514526751228210344e+00,1.516477360393486684e+00
9.523548062008270421e+00,1.513530076933746082e+00
9.532328132880767413e+00,1.510582793474005481e+00
