R_km,M_sun
1.225940443775260036e+01,1.408647223551313887e+00
1.222060549770482751e+01,1.402459017760095961e+00
1.219468041440969230e+01,1.398345072842289261e+00
1.216406874674885685e+01,1.393585394590578286e+00
1.212995639106678425e+01,1.388191646759989961e+00
1.210713481880994635e+01,1.384711771421061055e+00
1.206523236772387797e+01,1.378076246095071955e+00
1.205036502875600846e+01,1.375838148251543380e+00
1.200050834438097169e+01,1.367898125801053189e+00
1.199427190542399302e+01,1.366964525082025927e+00
1.193888787196508083e+01,1.358090901912508475e+00
1.193578432103806364e+01,1.357553677401543313e+00
1.188406514523595092e+01,1.349217278742991022e+00
1.187106029769515558e+01,1.346918596638455812e+00
1.183088711194323750e+01,1.340343655573473569e+00
1.180633627435224753e+01,1.335909400886915677e+00
1.177974739038250895e+01,1.331470032403955894e+00
1.174161225100934125e+01,1.324413879721634490e+00
1.173100551532378688e+01,1.322596409234438664e+00
1.168499316125062926e+01,1.313722786064920989e+00
1.167688822766643320e+01,1.311873937587120009e+00
1.164292345734250667e+01,1.304849162895403536e+00
1.161216420432352692e+01,1.297352161939272053e+00
1.160593927747514442e+01,1.295975539725885861e+00
1.157534451557774346e+01,1.287101916556368630e+00
1.155114099243804837e+01,1.278228293386851178e+00
1.154744018098061886e+01,1.276792024074104415e+00
1.152714159414106376e+01,1.269354670217333503e+00
1.149981355473769895e+01,1.260481047047816050e+00
1.148271615763771081e+01,1.255884135457130846e+00
1.146668435273977238e+01,1.251607423878298597e+00
1.142976870439886561e+01,1.242733800708781144e+00
1.141799213429480275e+01,1.240125980605361722e+00
1.138941617952128382e+01,1.233860177539263692e+00
1.135326811095189647e+01,1.225562958208998410e+00
1.135067552253620704e+01,1.224986554369746017e+00
1.131332417709052329e+01,1.216112931200228786e+00
1.128854408760899020e+01,1.209382258246489705e+00
1.128015364679713528e+01,1.207239308030711333e+00
1.125813788029890539e+01,1.198365684861193659e+00
1.125500939457388228e+01,1.189492061691676206e+00
1.128854408760898842e+01,1.180866668680617515e+00
1.128995535722613930e+01,1.180618438522158753e+00
1.135326811095189825e+01,1.173225325418990383e+00
1.140114299147943200e+01,1.171744815352641300e+00
1.141799213429480275e+01,1.171464621933689276e+00
