M_sun,Lambda
1.560677049162010999e+00,0.000000000000000000e+00
1.563861656983240200e+00,0.000000000000000000e+00
1.565266551965409425e+00,0.000000000000000000e+00
1.567046264804469180e+00,0.000000000000000000e+00
1.570230872625698382e+00,0.000000000000000000e+00
1.573415480446927361e+00,0.000000000000000000e+00
1.576600088268156341e+00,0.000000000000000000e+00
1.579784696089385321e+00,0.000000000000000000e+00
1.582969303910614745e+00,0.000000000000000000e+00
1.586153911731843724e+00,0.000000000000000000e+00
1.589338519553072260e+00,0.000000000000000000e+00
1.592523127374301684e+00,0.000000000000000000e+00
1.595707735195530663e+00,0.000000000000000000e+00
1.598892343016759643e+00,0.000000000000000000e+00
1.602076950837988623e+00,0.000000000000000000e+00
1.605261558659217824e+00,0.000000000000000000e+00
1.608446166480446804e+00,0.000000000000000000e+00
1.611630774301675784e+00,0.000000000000000000e+00
1.614815382122904985e+00,0.000000000000000000e+00
1.617924362406535588e+00,0.000000000000000000e+00
1.617999989944133965e+00,0.000000000000000000e+00
1.621184597765362945e+00,0.000000000000000000e+00
1.624369205586592146e+00,0.000000000000000000e+00
1.627553813407821126e+00,0.000000000000000000e+00
1.630738421229050328e+00,0.000000000000000000e+00
1.633923029050279307e+00,0.000000000000000000e+00
1.637107636871508287e+00,0.000000000000000000e+00
1.640292244692737045e+00,0.000000000000000000e+00
1.643476852513966469e+00,0.000000000000000000e+00
1.646661460335195448e+00,0.000000000000000000e+00
1.649846068156424428e+00,0.000000000000000000e+00
1.650003464995764224e+00,0.000000000000000000e+00
1.653030675977653630e+00,0.000000000000000000e+00
1.656215283798882609e+00,0.000000000000000000e+00
1.659399891620111589e+00,0.000000000000000000e+00
1.662584499441340569e+00,0.000000000000000000e+00
1.665769107262569992e+00,0.000000000000000000e+00
1.668953715083798972e+00,0.000000000000000000e+00
1.672138322905027952e+00,0.000000000000000000e+00
1.672866280938637873e+00,0.000000000000000000e+00
1.675322930726256931e+00,0.000000000000000000e+00
1.678507538547485911e+00,0.000000000000000000e+00
1.681692146368714891e+00,0.000000000000000000e+00
1.684876754189943870e+00,0.000000000000000000e+00
1.688061362011173294e+00,0.000000000000000000e+00
1.691245969832402274e+00,0.000000000000000000e+00
1.692943192234519501e+00,0.000000000000000000e+00
1.694430577653631254e+00,0.000000000000000000e+00
1.697615185474860233e+00,0.000000000000000000e+00
1.700799793296089213e+00,0.000000000000000000e+00
1.703383937688302208e+00,0.000000000000000000e+00
1.703984401117318415e+00,0.000000000000000000e+00
1.707169008938547394e+00,0.000000000000000000e+00
1.709310364578113139e+00,7.161286047130147381e+00
1.710353616759776596e+00,1.288790888051982364e+01
1.713002192726428952e+00,2.783951863261728477e+01
1.713538224581005576e+00,3.342821952044957357e+01
1.715099588929148933e+00,4.851775121810442215e+01
1.715641071479794943e+00,6.919598380359155954e+01
1.714711789220785043e+00,8.987421638907875376e+01
1.713538224581005576e+00,1.004086246479127595e+02
1.712526540136977804e+00,1.105524489745658343e+02
1.710353616759776596e+00,1.248709321020136827e+02
1.709472398845289565e+00,1.312306815600530285e+02
1.707169008938547616e+00,1.443255308505090113e+02
1.705927942315890400e+00,1.519089141455402228e+02
1.703984401117318193e+00,1.621606401850379484e+02
1.702110211191915523e+00,1.725871467310273033e+02
1.700799793296089435e+00,1.792282954038971070e+02
1.698122970658736630e+00,1.932653793165144975e+02
1.697615185474860233e+00,1.957845938976775528e+02
1.694430577653631254e+00,2.119704620395029053e+02
1.694048931239555023e+00,2.139436119020015781e+02
1.691245969832402274e+00,2.280463469138128687e+02
1.689926647596584175e+00,2.346218444874887723e+02
1.688061362011173072e+00,2.439699755313978073e+02
1.685743141780240206e+00,2.553000770729759665e+02
1.684876754189944092e+00,2.596924394107753074e+02
1.681692146368714891e+00,2.752358691921791660e+02
1.681535602238056759e+00,2.759783096584630471e+02
1.678507538547485911e+00,2.910990637919393862e+02
1.677312925691620160e+00,2.966565422439502413e+02
1.675322930726256931e+00,3.065204021252695838e+02
1.672914411351667630e+00,3.173347748294373218e+02
1.672138322905028174e+00,3.210619589104040301e+02
1.668953715083798750e+00,3.347696994657883351e+02
1.668102202635896480e+00,3.380130074149245161e+02
1.665769107262569548e+00,3.474943944449156561e+02
1.662584499441340569e+00,3.583027352973849702e+02
1.662454597642244236e+00,3.586912400004117103e+02
1.659399891620111589e+00,3.686557957756128303e+02
1.656215283798882609e+00,3.771865043476068990e+02
1.655279726957158193e+00,3.793694725858987908e+02
1.653030675977653408e+00,3.854224583074229145e+02
1.649846068156424428e+00,3.929570370606859910e+02
1.646661460335195448e+00,3.997912092894902116e+02
1.646540120116480654e+00,4.000477051713859851e+02
1.643476852513966469e+00,4.083965735746064638e+02
1.640292244692737267e+00,4.174179264122323616e+02
1.639223893235158602e+00,4.207259377568730088e+02
1.637107636871508287e+00,4.305598398809149785e+02
1.635082321730740418e+00,4.414041703423602598e+02
1.633923029050279307e+00,4.528096194684020475e+02
1.633114908241270147e+00,4.620824029278475109e+02
1.632347149442587408e+00,4.827606355133345346e+02
1.632033360211187167e+00,5.034388680988217288e+02
1.631675441146238192e+00,5.241171006843087525e+02
1.630918178851351374e+00,5.447953332697959468e+02
1.630738421229050328e+00,5.474821942636651784e+02
1.629538896838218953e+00,5.654735658552831410e+02
1.627553813407821126e+00,5.831407833054159937e+02
1.627202603512895251e+00,5.861517984407703352e+02
1.624369205586592146e+00,6.030658308860441821e+02
1.623699563242038568e+00,6.068300310262575294e+02
1.621184597765362945e+00,6.180677654044711744e+02
1.618936247089820757e+00,6.275082636117447237e+02
1.617999989944133965e+00,6.309890394265910345e+02
1.614815382122904985e+00,6.426414658352132392e+02
1.613259760572001822e+00,6.481864961972316905e+02
1.611630774301676006e+00,6.538593605345082551e+02
1.608446166480446804e+00,6.647795970400695751e+02
1.607237772273964360e+00,6.688647287827188848e+02
1.605261558659218046e+00,6.758322783187093137e+02
1.602076950837988623e+00,6.867234751446040946e+02
1.601232085138755812e+00,6.895429613682060790e+02
1.598892343016759643e+00,6.979696103604179598e+02
1.595707735195530663e+00,7.087904355000599708e+02
1.595268160677132618e+00,7.102211939536932732e+02
1.592523127374301684e+00,7.199655253616149366e+02
1.589338519553072482e+00,7.302802848722055842e+02
1.589134531822378626e+00,7.308994265391804674e+02
1.586153911731843502e+00,7.407746371392522633e+02
1.582969303910614522e+00,7.501004845238010148e+02
1.582415237313852030e+00,7.515776591246674343e+02
1.579784696089385321e+00,7.592926370438293588e+02
1.576600088268156341e+00,7.674368874404490271e+02
1.574441753075494832e+00,7.722558917101546285e+02
1.573415480446927361e+00,7.748399130980021710e+02
1.570230872625698382e+00,7.820877761115085605e+02
1.567046264804469180e+00,7.884437705020613976e+02
1.564576891945377968e+00,7.929341242956417091e+02
1.563861656983240200e+00,7.944671569960121360e+02
1.560677049162010999e+00,8.012528697871571239e+02
1.557492441340782019e+00,8.078644158259760388e+02
1.554772156018184637e+00,8.136123568811290170e+02
1.554307833519553039e+00,8.148057265594865157e+02
1.551123225698324060e+00,8.237863787169928855e+02
1.547938617877094858e+00,8.330368250132462435e+02
1.547548605760474594e+00,8.342905894666162112e+02
1.544754010055865878e+00,8.449762415439023471e+02
1.542199486028553501e+00,8.549688220521031781e+02
1.541569402234636676e+00,8.578032043031347484e+02
1.538384794413407697e+00,8.726111531224626106e+02
1.537740705136688479e+00,8.756470546375903723e+02
1.535200186592178717e+00,8.887363642850579026e+02
1.533681390622666729e+00,8.963252872230775665e+02
1.532015578770949737e+00,9.053644020835231458e+02
1.529755280654463201e+00,9.170035198085647608e+02
1.528830970949720536e+00,9.223053680522455124e+02
1.525968758488765786e+00,9.376817523940519550e+02
1.525646363128491556e+00,9.397003572990275870e+02
1.522461755307262576e+00,9.583599849795389218e+02
1.519402311565972052e+00,9.790382175650261161e+02
1.519277147486033375e+00,9.800761429777546709e+02
1.516846269342704723e+00,9.997164501505133103e+02
1.516092539664804395e+00,1.006774926861097356e+03
1.514650888039285714e+00,1.020394682736000505e+03
1.512907931843575415e+00,1.037315613007883258e+03
1.512536144668322535e+00,1.041072915321487699e+03
1.510267832843045888e+00,1.061751147906974666e+03
1.509723324022345992e+00,1.065952696829935576e+03
1.507687376206845453e+00,1.082429380492461860e+03
1.506538716201117234e+00,1.090253741787934359e+03
1.504684340455503921e+00,1.103107613077949054e+03
1.503354108379888032e+00,1.110938581994935703e+03
1.501087663012726336e+00,1.123785845663436248e+03
1.500169500558659053e+00,1.128288453989241816e+03
1.496984892737430073e+00,1.142357433351282907e+03
1.496444109089137831e+00,1.144464078248923443e+03
1.493800284916201093e+00,1.153507845733860222e+03
1.490615677094971891e+00,1.162218717557980426e+03
1.489306756139862298e+00,1.165142310834410409e+03
1.487431069273742690e+00,1.169043497536439872e+03
1.484246461452513932e+00,1.174405961403554102e+03
1.481061853631284730e+00,1.178706971762903322e+03
1.477877245810055751e+00,1.182349060009849381e+03
1.474692637988826771e+00,1.185675463609780081e+03
1.474558598924954556e+00,1.185820543419897604e+03
1.471508030167597791e+00,1.189263305939640759e+03
1.468323422346368590e+00,1.193118335273475850e+03
1.465138814525139610e+00,1.197493021255344729e+03
1.461954206703910408e+00,1.202624728175059772e+03
1.459940410240389896e+00,1.206498776005384798e+03
1.458769598882681429e+00,1.209016290567010856e+03
1.455584991061452449e+00,1.217111949520668531e+03
1.452400383240223469e+00,1.226333734663998030e+03
1.452143272301054555e+00,1.227177008590871992e+03
1.449215775418994268e+00,1.238012331831492020e+03
1.446713994144975146e+00,1.247855241176359186e+03
1.446031167597765066e+00,1.250856959927205025e+03
1.442846559776536308e+00,1.265296795742810446e+03
1.442129517885666123e+00,1.268533473761846153e+03
1.439661951955307106e+00,1.280555729213150244e+03
1.437789847330702475e+00,1.289211706347333347e+03
1.436477344134078127e+00,1.295646414586156880e+03
1.433313339343518233e+00,1.309889938932820769e+03
1.433292736312849147e+00,1.309988969136590867e+03
1.430108128491619945e+00,1.323896046844936564e+03
1.428344790731393088e+00,1.330568171518307736e+03
1.426923520670390966e+00,1.336605268016757009e+03
1.423738912849161986e+00,1.348207542921748654e+03
1.422735090968240801e+00,1.351246404103794930e+03
1.420554305027932784e+00,1.359241847233267890e+03
1.417369697206703805e+00,1.368898078350319793e+03
1.416113152111240669e+00,1.371924636689281897e+03
1.414185089385474825e+00,1.377995191521118159e+03
1.411000481564245623e+00,1.385869115923155960e+03
1.407815873743016644e+00,1.391838984459826406e+03
1.407217929276923352e+00,1.392602869274769091e+03
1.404631265921787664e+00,1.397126763569778177e+03
1.401446658100558462e+00,1.400487960475004684e+03
1.398262050279329483e+00,1.401612056683930405e+03
1.395077442458100503e+00,1.400257032843825527e+03
1.391892834636871523e+00,1.395954800840893768e+03
1.390539975540708850e+00,1.392602869274769091e+03
1.388708226815642321e+00,1.389489234280971004e+03
1.385523618994413342e+00,1.381284711853819772e+03
1.382920282188976113e+00,1.371924636689281897e+03
1.382339011173184362e+00,1.370463974623982494e+03
1.379154403351955160e+00,1.359803668020883151e+03
1.377171144667423963e+00,1.351246404103794930e+03
1.375969795530726181e+00,1.347230393061111499e+03
1.372785187709496979e+00,1.333531464566364775e+03
1.372230257237213813e+00,1.330568171518307736e+03
1.369600579888267777e+00,1.318209257598942258e+03
1.368190073676082363e+00,1.309889938932820542e+03
1.366415972067039020e+00,1.299819995888550238e+03
1.364886513062923967e+00,1.289211706347333347e+03
1.363231364245809818e+00,1.277343501410259250e+03
1.362180707616185593e+00,1.268533473761846153e+03
1.360046756424580838e+00,1.249090781268491128e+03
1.359924889764930089e+00,1.247855241176359186e+03
1.357996335113336617e+00,1.227177008590871992e+03
1.356862148603351859e+00,1.213449785603229884e+03
1.356317410765939480e+00,1.206498776005384570e+03
1.354852545035555522e+00,1.185820543419897604e+03
1.353677540782122879e+00,1.165871736917577437e+03
1.353635066391357222e+00,1.165142310834410409e+03
1.352617409353583655e+00,1.144464078248923443e+03
1.351871174446969803e+00,1.123785845663436248e+03
1.351368878801117557e+00,1.103107613077949054e+03
1.351062244489829700e+00,1.082429380492461860e+03
1.350892230400748684e+00,1.061751147906974666e+03
1.350801141843805286e+00,1.041072915321487699e+03
1.350740862200716652e+00,1.020394682736000505e+03
1.350674077408477336e+00,9.997164501505133103e+02
1.350569969948691051e+00,9.790382175650261161e+02
1.350492932960893677e+00,9.697036560982576248e+02
1.350387737650040609e+00,9.583599849795389218e+02
1.350095419448257950e+00,9.376817523940519550e+02
1.349695173650228508e+00,9.170035198085647608e+02
1.349201168386689575e+00,8.963252872230775665e+02
1.348643150973489746e+00,8.756470546375903723e+02
1.348049636629888637e+00,8.549688220521031781e+02
1.347435478868471925e+00,8.342905894666162112e+02
1.347308325139664476e+00,8.302905641669027546e+02
1.346721687162155900e+00,8.136123568811290170e+02
1.345976776813791798e+00,7.929341242956418228e+02
1.345246169478817366e+00,7.722558917101546285e+02
1.344567808800694930e+00,7.515776591246674343e+02
1.344123717318435496e+00,7.363166646736356142e+02
1.343945332132622905e+00,7.308994265391804674e+02
1.343347714660822145e+00,7.102211939536932732e+02
1.342841513198671954e+00,6.895429613682060790e+02
1.342378437372266475e+00,6.688647287827188848e+02
1.341903830235263273e+00,6.481864961972316905e+02
1.341380141430956519e+00,6.275082636117447237e+02
1.340939109497206516e+00,6.118710861876439822e+02
1.340771215302553721e+00,6.068300310262575294e+02
1.340030604921139901e+00,5.861517984407703352e+02
1.339322578879651005e+00,5.654735658552831410e+02
1.338691699004732172e+00,5.447953332697959468e+02
1.338157186979975544e+00,5.241171006843087525e+02
1.337754501675977536e+00,5.054322451552703797e+02
1.337702496654373352e+00,5.034388680988217288e+02
1.337225833167671851e+00,4.827606355133345915e+02
1.336809698055514417e+00,4.620824029278473972e+02
1.336433287151205462e+00,4.414041703423602598e+02
1.336089618162054071e+00,4.207259377568730656e+02
1.335783901311644595e+00,4.000477051713859851e+02
1.335526998932429210e+00,3.793694725858988477e+02
1.335328215916504302e+00,3.586912400004117671e+02
1.335190896177851361e+00,3.380130074149245161e+02
1.335111688356816151e+00,3.173347748294373218e+02
1.335082276396821976e+00,2.966565422439502413e+02
1.335091882809656294e+00,2.759783096584630471e+02
1.335129502866209794e+00,2.553000770729759665e+02
1.335185855585889092e+00,2.346218444874887723e+02
1.335255814405246655e+00,2.139436119020015781e+02
1.335342070936104353e+00,1.932653793165144975e+02
1.335459832802116553e+00,1.725871467310273033e+02
1.335641202491623769e+00,1.519089141455402228e+02
1.335938003950312591e+00,1.312306815600530285e+02
1.336424001049941301e+00,1.105524489745658343e+02
1.337200550924534603e+00,8.987421638907875376e+01
1.337754501675977536e+00,7.987873917949524127e+01
1.338251099679132139e+00,6.919598380359155954e+01
1.339646584360194348e+00,4.851775121810442215e+01
1.340939109497206516e+00,3.505357404947105238e+01
1.341581833875382657e+00,2.783951863261728477e+01
1.344092297280109927e+00,7.161286047130147381e+00
1.344123717318435718e+00,6.941853516949809233e+00
1.347183981535679864e+00,0.000000000000000000e+00
1.347308325139664698e+00,0.000000000000000000e+00
1.350492932960893677e+00,0.000000000000000000e+00
1.351065037719885620e+00,0.000000000000000000e+00
1.353677540782122879e+00,0.000000000000000000e+00
1.356047871166776053e+00,0.000000000000000000e+00
1.356862148603351859e+00,0.000000000000000000e+00
1.360046756424580838e+00,0.000000000000000000e+00
1.362637380157577738e+00,0.000000000000000000e+00
1.363231364245809818e+00,0.000000000000000000e+00
1.366415972067039020e+00,0.000000000000000000e+00
1.369600579888267777e+00,0.000000000000000000e+00
1.372142294404099516e+00,0.000000000000000000e+00
1.372785187709497201e+00,0.000000000000000000e+00
1.375969795530726181e+00,0.000000000000000000e+00
1.379154403351955160e+00,0.000000000000000000e+00
1.382339011173184362e+00,0.000000000000000000e+00
1.385523618994413342e+00,0.000000000000000000e+00
1.388708226815642321e+00,0.000000000000000000e+00
1.391892834636871523e+00,0.000000000000000000e+00
1.393941193328201766e+00,0.000000000000000000e+00
1.395077442458100503e+00,0.000000000000000000e+00
