R_km,M_sun
9.913494612027101027e+00,1.307041153625700503e+00
9.912572252715690979e+00,1.306891715143509991e+00
9.899152388903507571e+00,1.304722283299372121e+00
9.885944751980215273e+00,1.302552851455234251e+00
9.872923224544882359e+00,1.300383419611096603e+00
9.860042916139615699e+00,1.298213987766958954e+00
9.855017858886370163e+00,1.297373386759774982e+00
9.846699248797996518e+00,1.296044555922821084e+00
9.833061405333571869e+00,1.293875124078683214e+00
9.819424071624521133e+00,1.291705692234545566e+00
9.805727026402133006e+00,1.289536260390407918e+00
9.796541105745639300e+00,1.288104160366424056e+00
9.791617978080719098e+00,1.287366828546270048e+00
9.776823219458917080e+00,1.285197396702132178e+00
9.761977652057884924e+00,1.283027964857994530e+00
9.747098189269188140e+00,1.280858533013856881e+00
9.738064352604910212e+00,1.279552862612958863e+00
9.731874841992366854e+00,1.278689101169718789e+00
9.716259794582592590e+00,1.276519669325581141e+00
9.700867428349845056e+00,1.274350237481443493e+00
9.685747783328457317e+00,1.272180805637305845e+00
9.679587599464177572e+00,1.271285780937957188e+00
9.670501989430425382e+00,1.270011373793167975e+00
9.655422632362366642e+00,1.267841941949030105e+00
9.640883919997506268e+00,1.265672510104892456e+00
9.626906163767518620e+00,1.263503078260754586e+00
9.621110846323446708e+00,1.262569053840302047e+00
9.613123712625032624e+00,1.261333646416616716e+00
9.599742983205540980e+00,1.259164214572479068e+00
9.587063874882574055e+00,1.256994782728341420e+00
9.575068820374962542e+00,1.254825350884203550e+00
9.563737359178857034e+00,1.252655919040065902e+00
9.562634093182715844e+00,1.252431816450042756e+00
9.552579103826994711e+00,1.250486487195928031e+00
9.542054174897980801e+00,1.248317055351790383e+00
9.532160025010961490e+00,1.246147623507652513e+00
9.522829422408289446e+00,1.243978191663514865e+00
9.513986029721255733e+00,1.241808759819376995e+00
9.505543553753092567e+00,1.239639327975239347e+00
9.504157340041984980e+00,1.239267467828523595e+00
9.497083761227704812e+00,1.237469896131101477e+00
9.488773127599275270e+00,1.235300464286963829e+00
9.480551091820149878e+00,1.233131032442825958e+00
9.472294831426287587e+00,1.230961600598688310e+00
9.463896198502158796e+00,1.228792168754550440e+00
9.455272342408843400e+00,1.226622736910412792e+00
9.446375850942020591e+00,1.224453305066274922e+00
9.445680586901254117e+00,1.224289203740321907e+00
9.436747577194283920e+00,1.222283873222137274e+00
9.426797357475482642e+00,1.220114441377999404e+00
9.416642656482363094e+00,1.217945009533861755e+00
9.406406148722030736e+00,1.215775577689723885e+00
9.396236948709375980e+00,1.213606145845586237e+00
