1.460448140229446468e+00 9.908705012519305910e+00
1.372718106083429035e+00 8.127373360887531817e+00
1.443068384948093419e+00 9.381224801709343808e+00
1.477193558291616471e+00 8.530397938318142081e+00
1.513878350417411367e+00 9.456442455256542701e+00
1.293948402550202825e+00 8.746984425397711149e+00
1.463079480384364306e+00 8.909123231318833547e+00
1.445500758805315922e+00 9.192892084092775917e+00
1.502605023450046540e+00 1.118299147334138510e+01
1.434330502403333041e+00 1.028269632443156034e+01
1.483822132801527083e+00 9.806777398809945367e+00
1.396577035315769821e+00 9.211856795467996406e+00
1.452719808636073973e+00 9.132880916392764448e+00
1.399303090365521030e+00 8.930116398035037761e+00
1.457174370183809797e+00 8.717164153642771751e+00
1.524493125570989260e+00 9.719985782600979007e+00
1.472974587130656987e+00 1.034538110759280016e+01
1.473941402116600408e+00 9.450850769524187456e+00
1.438574360543027675e+00 9.636883122206395313e+00
1.289955885167661576e+00 1.044154100045154898e+01
1.481601730230261982e+00 8.827070767408160989e+00
1.393577948679038947e+00 9.075732128799023357e+00
1.416902934662117808e+00 9.580306100327444341e+00
1.350726363428922161e+00 9.194449788318248551e+00
1.485855886252758884e+00 1.015790640610132911e+01
1.437754521696097409e+00 8.709348613333819600e+00
1.535049009440398127e+00 1.043628736556544112e+01
1.446800661581206349e+00 1.053036733142143966e+01
1.387652324580998853e+00 8.018105514025915426e+00
1.430580601012664710e+00 1.015014450847789007e+01
1.462082043762666705e+00 9.620398057759370403e+00
1.504741823663395373e+00 1.000314647494056786e+01
1.513294515080084279e+00 9.173252625341401512e+00
1.516208190757031060e+00 1.048855383627768845e+01
1.531079299646397107e+00 1.017590625348394617e+01
1.545839615757861552e+00 9.037103242189418850e+00
1.422228210236749613e+00 9.524680856894292447e+00
1.428580328918785725e+00 8.013082968444082965e+00
1.520034093382605533e+00 9.059864263068561741e+00
1.329026922551796552e+00 8.436959503717732289e+00
1.344585062263140340e+00 9.785927978426222751e+00
1.369795618429611617e+00 8.265537497101782094e+00
1.391940347260861799e+00 1.023079986053433288e+01
1.441343081852106689e+00 1.012399510881660092e+01
1.485407325139153301e+00 1.041471602267334973e+01
1.294455974210376281e+00 1.024131250528645332e+01
1.516768758024032326e+00 9.198969264786079236e+00
1.505272832030370989e+00 1.098509410962484623e+01
1.337641307615549113e+00 8.803566733166661606e+00
1.339104531441653201e+00 8.949631829089506496e+00
1.417527240351999396e+00 9.989747332493482901e+00
1.499750429794006079e+00 9.356455921789159191e+00
1.537316944025856502e+00 9.002203544001224245e+00
1.452781584558080041e+00 9.027056100139754236e+00
1.454148945761717382e+00 1.070192860371045107e+01
1.414698016020900617e+00 8.841093146197950503e+00
1.466954432822255239e+00 8.475690519000352197e+00
1.554669088290159262e+00 1.029992131836348079e+01
1.485408387391802698e+00 1.023356214314209112e+01
1.340412054982013101e+00 8.732636232668452791e+00
1.313816858787506314e+00 9.022876305491138282e+00
1.400932128952306899e+00 9.188988890108934271e+00
1.445436565607029156e+00 1.001503265663001585e+01
1.391328476201285191e+00 8.796166465598959761e+00
1.262305814698506667e+00 9.333389295591441481e+00
1.476540185558534279e+00 8.830960113567343228e+00
1.432036759252248936e+00 8.850551381705292542e+00
1.591085347489840540e+00 1.129534329545206006e+01
1.482392458347714159e+00 1.000643067135671060e+01
1.479184892237884075e+00 9.190586352081353994e+00
