R_km,M_sun
1.321724916223820223e+01,1.566298852679381515e+00
1.321516580883549530e+01,1.566581179209076691e+00
1.319275670908118592e+01,1.569528462668817070e+00
1.316894466475012315e+01,1.572475746128557672e+00
1.314697225376040635e+01,1.575033669036341788e+00
1.314384205766594071e+01,1.575423029588298274e+00
1.311974063024360859e+01,1.578370313048038875e+00
1.309439129761519460e+01,1.581317596507779477e+00
1.307669534528261224e+01,1.583293400799504758e+00
1.306860179607458505e+01,1.584264879967520079e+00
1.304382385597858374e+01,1.587212163427260680e+00
1.301811064921596639e+01,1.590159446887001060e+00
1.300641843680481635e+01,1.591481026508752894e+00
1.299307802650638521e+01,1.593106730346741884e+00
1.296886529574302216e+01,1.596054013806482264e+00
1.294412939633564719e+01,1.599001297266222865e+00
1.293614152832702224e+01,1.599963551000649575e+00
1.292071988622371670e+01,1.601948580725963467e+00
1.289803352296083538e+01,1.604895864185704069e+00
1.287518225948368844e+01,1.607843147645444670e+00
1.286586461984922813e+01,1.609075380051128823e+00
1.285339567174662712e+01,1.610790431105185272e+00
1.283248190517776521e+01,1.613737714564925874e+00
1.281155438246395839e+01,1.616684998024666475e+00
1.279558771137143047e+01,1.618961165171984184e+00
1.279084314158728475e+01,1.619632281484407077e+00
1.277092990659471639e+01,1.622579564944147679e+00
1.275067671277079562e+01,1.625526848403888280e+00
1.272980946371124489e+01,1.628474131863628882e+00
1.272531080289363636e+01,1.629123862470642559e+00
1.270794429175056806e+01,1.631421415323369484e+00
1.268414790471880416e+01,1.634368698783109863e+00
1.265751621176183583e+01,1.637315982242850687e+00
1.265503389441584048e+01,1.637578595677701365e+00
1.262429453628308273e+01,1.640263265702591067e+00
1.258475698593804637e+01,1.643142421408877896e+00
1.258351216953773211e+01,1.643210549162331668e+00
1.252267577949054100e+01,1.646157832622072270e+00
1.251448007746025048e+01,1.646504588439887895e+00
1.244420316898245638e+01,1.648469336213002512e+00
1.240395875370616707e+01,1.649105116081812872e+00
1.237392626050466049e+01,1.649551219180570127e+00
1.230364935202686461e+01,1.650161519191072124e+00
1.223337244354907050e+01,1.650614158071687765e+00
1.216309553507127461e+01,1.651199050471881646e+00
1.209942292462546831e+01,1.652052399541553473e+00
1.209281862659348050e+01,1.652142324535344819e+00
1.202254171811568462e+01,1.653695272290464535e+00
1.198008241693510634e+01,1.654999683001294075e+00
1.195226480963789051e+01,1.655881474713431167e+00
1.190227617132487126e+01,1.657946966461034677e+00
1.188198790116009462e+01,1.658816857021174540e+00
1.184213649926034861e+01,1.660894249920775279e+00
1.181171099268230051e+01,1.662541982586326128e+00
1.179062733893568904e+01,1.663841533380515880e+00
1.174463239969381334e+01,1.666788816840256038e+00
1.174143408420450463e+01,1.667005012365785133e+00
1.170393075247515924e+01,1.669736100299996862e+00
1.167115717572671052e+01,1.672180476182778097e+00
1.166454315394060615e+01,1.672683383759737463e+00
1.162761795898311412e+01,1.675630667219478065e+00
1.160088026724891463e+01,1.677806252337692206e+00
1.159115944871038906e+01,1.678577950679218667e+00
1.155545999355139486e+01,1.681525234138959490e+00
1.153060335877112053e+01,1.683612332989833815e+00
1.151975800703681685e+01,1.684472517598699870e+00
1.148389359113913955e+01,1.687419801058440472e+00
1.146032645029332464e+01,1.689389120902741848e+00
1.144772110914617436e+01,1.690367084518181073e+00
1.141083872289543244e+01,1.693314367977921675e+00
1.139004954181552876e+01,1.694994786114228269e+00
1.137311511747575565e+01,1.696261651437662277e+00
1.133408982716129820e+01,1.699208934897402878e+00
1.131977263333773465e+01,1.700282832897970664e+00
1.129291399451503786e+01,1.702156218357143480e+00
1.124949572485993876e+01,1.705086125715641776e+00
1.124922130719730440e+01,1.705103501816883860e+00
1.120107360364447935e+01,1.708050785276624683e+00
1.117921881638214465e+01,1.709300986262307198e+00
1.114783231186913781e+01,1.710998068736365063e+00
1.110894190790434877e+01,1.712941545730664927e+00
1.108792969063198619e+01,1.713945352196105665e+00
1.103866499942655466e+01,1.716112031172406516e+00
1.102027691592470759e+01,1.716892635655846266e+00
1.096838809094875877e+01,1.718927192549305927e+00
1.094443104557691626e+01,1.719839919115586868e+00
1.089811118247096289e+01,1.721484125646405294e+00
1.086040708533269772e+01,1.722787202575327470e+00
1.082783427399316878e+01,1.723848413844813798e+00
1.076807360387069323e+01,1.725734486035068294e+00
1.075755736551537289e+01,1.726051343221347789e+00
1.068728045703757878e+01,1.728110246573684616e+00
1.066665429684252686e+01,1.728681769494808673e+00
1.061700354855978290e+01,1.730012300631709854e+00
1.054981616354347018e+01,1.731629052954549053e+00
1.054672664008198879e+01,1.731701988049368923e+00
1.047644973160419291e+01,1.733187425051266883e+00
1.040617282312639880e+01,1.734365517409308444e+00
1.038908359514406321e+01,1.734576336414289877e+00
1.033589591464860291e+01,1.735244754527364153e+00
1.026561900617080703e+01,1.735754457670373840e+00
1.019534209769301292e+01,1.735851893017436254e+00
1.012506518921521703e+01,1.735503217934580178e+00
1.005478828073742292e+01,1.734681140319713766e+00
1.004886028280153454e+01,1.734576336414290099e+00
9.984511372259627038e+00,1.733427933106797214e+00
9.914234463781832929e+00,1.731764858896012171e+00
9.909142049607485347e+00,1.731629052954549275e+00
9.843957555304037044e+00,1.729844416972986965e+00
9.803704620250755397e+00,1.728681769494808673e+00
9.773680646826241158e+00,1.727791082739021489e+00
9.703609756267852049e+00,1.725734486035068072e+00
9.703403738348447050e+00,1.725728286490677776e+00
9.633126829870651164e+00,1.723716905184769832e+00
9.599992280537431810e+00,1.722787202575327470e+00
9.562849921392857055e+00,1.721712836102350375e+00
9.498361022877629622e+00,1.719839919115586868e+00
9.492573012915061170e+00,1.719665945155054221e+00
9.422296104437267061e+00,1.717561226273840447e+00
9.400043431756920143e+00,1.716892635655846266e+00
9.352019195959471176e+00,1.715403481878587488e+00
9.304834841888053987e+00,1.713945352196105665e+00
9.281742287481677067e+00,1.713214946875679434e+00
9.211829400396270628e+00,1.710998068736365063e+00
9.211465379003881182e+00,1.710986317133599943e+00
9.141188470526085297e+00,1.708677581203817963e+00
9.123439859931584905e+00,1.708050785276624683e+00
9.070911562048291188e+00,1.706150373445818325e+00
9.044624627121297777e+00,1.705103501816883860e+00
9.000634653570495303e+00,1.703314749617953261e+00
8.974439887594718002e+00,1.702156218357143480e+00
8.930357745092701194e+00,1.700180085951376929e+00
8.909683385885575291e+00,1.699208934897402878e+00
8.860080836614905309e+00,1.696853309889418737e+00
8.847714131033054485e+00,1.696261651437662277e+00
8.789803928137111200e+00,1.693417034146759592e+00
8.787689418227373039e+00,1.693314367977921453e+00
8.730095133724814715e+00,1.690367084518181073e+00
8.719527019659315314e+00,1.689774756900611852e+00
8.678268288911965556e+00,1.687419801058440472e+00
8.649250111181519429e+00,1.685467467347885551e+00
8.634926335468383840e+00,1.684472517598699870e+00
8.599472455276353955e+00,1.681525234138959268e+00
8.578973202703725320e+00,1.679380094075126673e+00
8.571383387181514379e+00,1.678577950679218889e+00
8.547858151535988824e+00,1.675630667219478065e+00
8.528742119550653200e+00,1.672683383759737463e+00
8.512585124269392622e+00,1.669736100299997084e+00
8.508696294225929435e+00,1.668962899028356039e+00
8.496630558966975499e+00,1.666788816840256260e+00
8.480873005283505961e+00,1.663841533380515880e+00
8.465099763109018127e+00,1.660894249920775279e+00
8.448744476811510751e+00,1.657946966461034677e+00
8.438419385748135326e+00,1.656199999807440371e+00
8.430265595896583974e+00,1.654999683001293853e+00
8.408979695392654108e+00,1.652052399541553251e+00
8.386949526468569616e+00,1.649105116081812872e+00
8.368142477270339441e+00,1.646637754069586235e+00
8.364245540631648268e+00,1.646157832622072270e+00
8.340103891325819419e+00,1.643210549162331668e+00
8.317092849502431662e+00,1.640263265702591067e+00
8.297865568792545332e+00,1.637649130490410831e+00
8.295417070683326344e+00,1.637315982242850687e+00
8.274451426193680348e+00,1.634368698783109863e+00
8.255180864488282921e+00,1.631421415323369484e+00
8.237566886603049809e+00,1.628474131863628882e+00
8.227588660314749447e+00,1.626666872166750544e+00
8.221147327199528121e+00,1.625526848403888280e+00
8.205507575578227630e+00,1.622579564944147679e+00
8.191071232164256699e+00,1.619632281484407077e+00
8.177661551752485991e+00,1.616684998024666475e+00
8.165046166581710452e+00,1.613737714564925874e+00
8.157311751836955338e+00,1.611855592897025291e+00
8.152554959893965503e+00,1.610790431105185272e+00
8.139594067389614551e+00,1.607843147645444670e+00
8.126526965656815094e+00,1.604895864185704069e+00
8.113065328155206757e+00,1.601948580725963467e+00
8.098995005815837089e+00,1.599001297266223087e+00
8.087034843359159453e+00,1.596602057993567803e+00
8.084089234585574602e+00,1.596054013806482264e+00
8.068260731848868161e+00,1.593106730346741884e+00
8.052828341455468220e+00,1.590159446887001282e+00
8.038475292890646884e+00,1.587212163427260680e+00
8.025972976902011169e+00,1.584264879967520079e+00
8.016757934881363568e+00,1.581527542637228834e+00
8.016072626821273417e+00,1.581317596507779477e+00
8.009575319104998314e+00,1.578370313048038875e+00
8.006554156077850593e+00,1.575423029588298274e+00
8.006978139860082777e+00,1.572475746128557672e+00
8.010679795183976992e+00,1.569528462668817070e+00
8.016757934881363568e+00,1.566868853594103772e+00
8.017452561230527408e+00,1.566581179209076691e+00
8.027555615509077924e+00,1.563633895749335867e+00
8.040294520124367850e+00,1.560686612289595487e+00
8.055366899749715870e+00,1.557739328829854886e+00
8.072496645964548634e+00,1.554792045370114284e+00
8.087034843359159453e+00,1.552513440880387563e+00
8.091833166539766253e+00,1.551844761910373682e+00
8.114231770033736524e+00,1.548897478450633081e+00
8.138043475225403611e+00,1.545950194990892479e+00
8.157311751836955338e+00,1.543643777164346531e+00
8.163447424370716021e+00,1.543002911531151877e+00
8.191419684959873493e+00,1.540055628071411276e+00
8.219309385107145260e+00,1.537108344611670674e+00
8.227588660314749447e+00,1.536179622334695294e+00
8.247410282685356364e+00,1.534161061151930072e+00
8.273753858334577771e+00,1.531213777692189471e+00
8.296583334115741337e+00,1.528266494232449313e+00
8.297865568792545332e+00,1.528066261630861566e+00
8.315102751501834533e+00,1.525319210772708489e+00
8.329256003195045110e+00,1.522371927312967888e+00
8.339638546802497387e+00,1.519424643853227286e+00
8.347363237350311493e+00,1.516477360393486684e+00
8.353716057158100838e+00,1.513530076933746082e+00
8.359863113534867551e+00,1.510582793474005481e+00
8.366709590252110473e+00,1.507635510014264879e+00
8.368142477270339441e+00,1.507149386267426561e+00
8.374441620996901037e+00,1.504688226554524277e+00
8.383633885362071325e+00,1.501740943094783676e+00
8.394589319332162347e+00,1.498793659635043074e+00
8.407457876908104311e+00,1.495846376175302694e+00
8.422374484895859936e+00,1.492899092715561871e+00
8.438419385748135326e+00,1.490140801517429781e+00
8.439379574072047419e+00,1.489951809255821491e+00
8.456720305707714047e+00,1.487004525796080889e+00
8.476094133037561207e+00,1.484057242336340288e+00
8.497691368901445941e+00,1.481109958876599686e+00
8.508696294225929435e+00,1.479753701747980266e+00
8.520166452070753849e+00,1.478162675416859084e+00
8.543464914259185861e+00,1.475215391957118483e+00
8.569125533545301820e+00,1.472268108497377881e+00
8.578973202703725320e+00,1.471222363846993009e+00
8.595145048827010470e+00,1.469320825037637279e+00
8.622279038470756163e+00,1.466373541577896678e+00
8.649250111181519429e+00,1.463692091124216832e+00
8.651699752271145627e+00,1.463426258118156076e+00
8.680240909979387354e+00,1.460478974658415474e+00
8.711246234955693168e+00,1.457531691198675095e+00
8.719527019659315314e+00,1.456780086201793001e+00
8.741771644365758931e+00,1.454584407738934493e+00
8.773322088535559615e+00,1.451637124279193891e+00
8.789803928137111200e+00,1.450155832712995974e+00
8.804675076858305971e+00,1.448689840819453289e+00
8.835078691705231080e+00,1.445742557359712466e+00
8.860080836614905309e+00,1.443366043467671611e+00
8.865433666336160812e+00,1.442795273899972086e+00
8.892278354087048697e+00,1.439847990440231484e+00
8.918600775003216796e+00,1.436900706980490883e+00
8.930357745092701194e+00,1.435523468695426574e+00
8.941838532768274561e+00,1.433953423520750281e+00
8.961887254332300046e+00,1.431006140061009679e+00
8.980454703838656627e+00,1.428058856601269078e+00
8.997516116579827639e+00,1.425111573141528920e+00
9.000634653570495303e+00,1.424519347259798119e+00
9.010968824910346342e+00,1.422164289681788096e+00
9.022719288552686123e+00,1.419217006222047495e+00
9.033527766444517937e+00,1.416269722762306893e+00
9.043671452976237646e+00,1.413322439302566291e+00
9.053463449518787343e+00,1.410375155842825690e+00
9.063246287830486025e+00,1.407427872383085088e+00
9.070911562048291188e+00,1.405192114762203515e+00
9.072987204210027912e+00,1.404480588923344486e+00
9.082102445384247602e+00,1.401533305463603885e+00
9.092170943885401257e+00,1.398586022003863283e+00
9.103563522469585223e+00,1.395638738544122681e+00
9.116686837496891016e+00,1.392691455084382079e+00
9.131998544326176415e+00,1.389744171624641478e+00
9.141188470526085297e+00,1.388205355895277826e+00
9.148771238013324592e+00,1.386796888164901098e+00
9.167020779109591899e+00,1.383849604705160496e+00
9.188623435369883907e+00,1.380902321245419895e+00
9.211465379003881182e+00,1.378261069019076412e+00
9.213963067261873974e+00,1.377955037785679293e+00
9.240766353546183254e+00,1.375007754325938691e+00
9.272658821676783347e+00,1.372060470866198090e+00
9.281742287481677067e+00,1.371305423371185217e+00
9.307677345598841967e+00,1.369113187406457488e+00
9.348302102343424735e+00,1.366165903946716886e+00
9.352019195959471176e+00,1.365916515050911828e+00
9.392815082667105742e+00,1.363218620486976285e+00
9.422296104437267061e+00,1.361490940410936323e+00
9.443867899288653334e+00,1.360271337027235683e+00
9.492573012915061170e+00,1.357765981349589479e+00
9.501641238164291181e+00,1.357324053567495081e+00
9.562849921392857055e+00,1.354545621610827588e+00
9.566841970907507431e+00,1.354376770107754702e+00
9.633126829870651164e+00,1.351709526302580233e+00
9.640723468418034514e+00,1.351429486648014100e+00
9.703403738348447050e+00,1.349187723099623870e+00
9.725344279079989107e+00,1.348482203188273498e+00
9.773680646826241158e+00,1.346945317450252366e+00
9.824065836495563531e+00,1.345534919728532675e+00
9.843957555304037044e+00,1.344973726005484371e+00
9.914234463781832929e+00,1.343197069863358406e+00
9.941509468949561779e+00,1.342587636268792295e+00
9.984511372259627038e+00,1.341595512650131328e+00
1.005478828073742292e+01,1.340179242970260809e+00
1.008467267648871157e+01,1.339640352809051693e+00
1.012506518921521703e+01,1.338869449246613996e+00
1.019534209769301292e+01,1.337669316674491071e+00
1.026110630090325060e+01,1.336693069349311092e+00
1.026561900617080525e+01,1.336620266837440507e+00
1.033589591464860291e+01,1.335554820161484857e+00
1.040617282312639880e+01,1.334641927887461499e+00
1.047644973160419291e+01,1.333876331389156400e+00
1.049062879781074109e+01,1.333745785889570490e+00
1.054672664008198879e+01,1.333156076120772138e+00
