R_km,M_sun
1.366117325654165704e+01,1.366959660340023586e+00
1.365620397196383706e+01,1.372078699220021125e+00
1.365076631022780340e+01,1.377197738100018221e+00
1.364487185064878894e+01,1.382316776980015316e+00
1.363891061310497221e+01,1.387127543268102947e+00
1.363857202213809572e+01,1.387435815860012633e+00
1.363266015461891634e+01,1.392554854740009951e+00
1.362639600560838105e+01,1.397673893620007046e+00
1.361976622448264784e+01,1.402792932500004586e+00
1.361274869572158508e+01,1.407911971380001681e+00
1.360531249313807045e+01,1.413031010259998776e+00
1.359741802111898856e+01,1.418150049139996094e+00
1.358901760805642311e+01,1.423269088019993189e+00
1.358005672698030253e+01,1.428388126899990507e+00
1.357047587658124321e+01,1.433507165779987824e+00
1.356863370462717810e+01,1.434447844183669662e+00
1.356139800317605726e+01,1.438626204659985142e+00
1.355192740205823121e+01,1.443745243539982237e+00
1.354173661589232580e+01,1.448864282419979554e+00
1.353076435027212199e+01,1.453983321299976872e+00
1.351895870410769795e+01,1.459102360179973967e+00
1.350627900169028806e+01,1.464221399059971285e+00
1.349835679614938400e+01,1.467259862015480865e+00
1.349339841882496316e+01,1.469340437939968602e+00
1.348067130416681536e+01,1.474459476819965698e+00
1.346710207711227270e+01,1.479578515699963015e+00
1.345269734494555181e+01,1.484697554579960332e+00
1.343746709225747615e+01,1.489816593459957428e+00
1.342807988767158633e+01,1.492856342171958506e+00
1.342220226057052912e+01,1.494935632339954745e+00
1.340730924920476319e+01,1.500054671219952063e+00
1.339164490440508359e+01,1.505173710099949158e+00
1.337514021915190199e+01,1.510292748979946476e+00
1.335780297919379223e+01,1.515376676598584771e+00
1.335769385799297382e+01,1.515411787859943793e+00
1.334120283313049882e+01,1.520530826739940888e+00
1.332348293368026404e+01,1.525649865619938428e+00
1.330428875766288499e+01,1.530768904499935523e+00
1.328752607071599634e+01,1.534886763047588421e+00
1.328374402152218003e+01,1.535887943379932619e+00
1.326296252635351358e+01,1.541006982259930158e+00
1.323988686775054902e+01,1.546126021139927254e+00
1.321724916223820223e+01,1.550647424080523251e+00
1.321441170105736518e+01,1.551245060019924571e+00
1.318826302596214362e+01,1.556364098899921888e+00
1.315902372032684120e+01,1.561483137779918984e+00
1.314697225376040635e+01,1.563436156217226536e+00
1.312830387633187001e+01,1.566602176659916523e+00
1.309562815911823108e+01,1.571721215539913619e+00
1.307669534528261224e+01,1.574493460097102338e+00
1.306144346454966687e+01,1.576840254419910714e+00
1.302660546861932644e+01,1.581959293299908031e+00
1.300641843680481635e+01,1.584804509888795732e+00
1.299110797107008253e+01,1.587078332179905349e+00
1.295597339302963036e+01,1.592197371059902444e+00
1.293614152832702224e+01,1.595037585636422950e+00
1.292086002232672293e+01,1.597316409939899762e+00
1.288641588509342739e+01,1.602435448819897079e+00
1.286586461984922636e+01,1.605461932475803266e+00
1.285175504612599084e+01,1.607554487699894175e+00
1.281705698112927827e+01,1.612673526579891492e+00
1.279558771137143047e+01,1.615770423648203113e+00
1.278089814643457167e+01,1.617792565459888809e+00
1.274259707774807104e+01,1.622911604339885905e+00
1.272531080289363636e+01,1.625124825214951052e+00
1.269979350408843644e+01,1.628030643219883444e+00
1.265503389441584048e+01,1.632756118280272783e+00
1.265053783987366565e+01,1.633149682099880540e+00
1.258812122023630309e+01,1.638268720979877635e+00
1.258475698593804815e+01,1.638527529105062053e+00
1.251448007746025048e+01,1.642652895037165495e+00
1.249659818060094096e+01,1.643387759859874953e+00
1.244420316898245638e+01,1.645469291307607662e+00
1.237392626050466049e+01,1.647297332117268809e+00
1.230364935202686638e+01,1.648500037323481937e+00
1.230317642749497153e+01,1.648506798739872270e+00
1.223337244354907050e+01,1.649518568040133415e+00
1.216309553507127461e+01,1.650622861216160864e+00
1.209281862659348050e+01,1.652072384718796361e+00
1.203695790570962920e+01,1.653625837619869365e+00
1.202254171811568462e+01,1.654042754800062021e+00
1.195226480963789051e+01,1.656705382709178664e+00
1.190718047597017204e+01,1.658744876499866683e+00
1.188198790116009462e+01,1.659943736328785668e+00
1.181171099268230051e+01,1.663742163176157529e+00
1.180965417529248640e+01,1.663863915379864000e+00
1.174143408420450285e+01,1.668133342778567396e+00
1.172839205641475502e+01,1.668982954259861096e+00
1.167115717572670874e+01,1.672927260996519561e+00
1.165415828712888135e+01,1.674101993139858413e+00
1.160088026724891463e+01,1.677980038448008804e+00
1.158317795879952428e+01,1.679221032019855731e+00
1.153060335877112053e+01,1.683071389937994766e+00
1.151183267889983597e+01,1.684340070899852826e+00
1.146032645029332464e+01,1.687942244115323565e+00
1.143587791641272133e+01,1.689459109779850365e+00
1.139004954181552876e+01,1.692377914623711899e+00
1.135007295282532169e+01,1.694578148659847461e+00
1.131977263333773465e+01,1.696282324159168464e+00
1.124949572485993876e+01,1.699694410558309610e+00
1.124943442801319016e+01,1.699697187539844556e+00
1.117921881638214465e+01,1.702947551714093954e+00
1.113611837890809753e+01,1.704816226419842096e+00
1.110894190790434877e+01,1.706019337155145976e+00
1.103866499942655466e+01,1.709123418760158497e+00
1.102077680485028210e+01,1.709935265299839191e+00
1.096838809094876055e+01,1.712352264419604975e+00
1.090985724329356898e+01,1.715054304179836731e+00
1.089811118247096289e+01,1.715601776584388949e+00
1.082783427399316878e+01,1.718941889814635360e+00
1.080130912670512444e+01,1.720173343059833826e+00
1.075755736551537289e+01,1.722213468872978215e+00
1.068728045703757878e+01,1.725254863829308372e+00
1.068634395675097082e+01,1.725292381939830921e+00
1.061700354855978290e+01,1.728097784582884211e+00
1.054711850158915709e+01,1.730411420819828239e+00
1.054672664008198879e+01,1.730424629120921765e+00
1.047644973160419291e+01,1.732323997938665094e+00
1.040617282312639880e+01,1.733580623208197613e+00
1.033589591464860291e+01,1.734185245214926674e+00
1.026561900617080703e+01,1.734135801204595539e+00
1.019534209769301292e+01,1.733439604435422776e+00
1.012506518921521703e+01,1.732125851406930206e+00
1.006008634988242179e+01,1.730411420819828239e+00
1.005478828073742292e+01,1.730274948714072947e+00
9.984511372259627038e+00,1.728146887276363675e+00
9.914234463781834705e+00,1.725801318954345076e+00
9.898880399618288806e+00,1.725292381939830921e+00
9.843957555304037044e+00,1.723525513761519079e+00
9.773680646826241158e+00,1.721336825077503185e+00
9.734892966725464447e+00,1.720173343059833826e+00
9.703403738348447050e+00,1.719261672839002220e+00
9.633126829870651164e+00,1.717231087866285533e+00
9.562849921392857055e+00,1.715054304179836508e+00
9.492573012915061170e+00,1.712773055090773600e+00
9.422296104437267061e+00,1.710207816312002249e+00
9.415174725382916776e+00,1.709935265299838969e+00
9.352019195959471176e+00,1.707503178387926868e+00
9.286919752283788299e+00,1.704816226419842096e+00
9.281742287481677067e+00,1.704598035890695806e+00
9.211465379003882958e+00,1.701629537350724863e+00
9.167690496407395528e+00,1.699697187539844556e+00
9.141188470526085297e+00,1.698481945928065340e+00
9.070911562048291188e+00,1.695053440756090213e+00
9.061963254123407197e+00,1.694578148659847461e+00
9.000634653570495303e+00,1.691142612491960850e+00
8.974245620424856185e+00,1.689459109779850365e+00
8.930357745092701194e+00,1.686467912385053003e+00
8.902641788426599589e+00,1.684340070899852826e+00
8.860080836614905309e+00,1.680802286818362523e+00
8.842627207911007758e+00,1.679221032019855731e+00
8.791029461617457130e+00,1.674101993139858413e+00
8.789803928137111200e+00,1.673971155337369732e+00
8.744725965868141770e+00,1.668982954259861096e+00
8.719527019659315314e+00,1.665880725017691244e+00
8.702958831601144141e+00,1.663863915379864000e+00
8.664486047991927009e+00,1.658744876499866683e+00
8.649250111181519429e+00,1.656529085806565327e+00
8.628105571223965597e+00,1.653625837619869365e+00
8.594140126726729889e+00,1.648506798739872270e+00
8.578973202703725320e+00,1.646012499879751179e+00
8.561455333092727216e+00,1.643387759859874953e+00
8.530228150626333772e+00,1.638268720979877635e+00
8.508696294225929435e+00,1.634361665220849469e+00
8.501220864311218151e+00,1.633149682099880540e+00
8.472286145737562890e+00,1.628030643219883222e+00
8.446555385065133592e+00,1.622911604339885905e+00
8.438419385748135326e+00,1.621104233357181457e+00
8.421665125530406470e+00,1.617792565459888809e+00
8.398828112881606245e+00,1.612673526579891492e+00
8.379002887096113739e+00,1.607554487699894175e+00
8.368142477270339441e+00,1.604250413186899316e+00
8.361538014900602889e+00,1.602435448819897079e+00
8.346402141876549052e+00,1.597316409939899540e+00
8.334820665970447351e+00,1.592197371059902444e+00
8.327124629141495760e+00,1.587078332179905349e+00
8.323810997361592356e+00,1.581959293299908031e+00
8.325524600557617561e+00,1.576840254419910714e+00
8.333007337156907113e+00,1.571721215539913619e+00
8.346999374231346636e+00,1.566602176659916079e+00
8.368081592402370816e+00,1.561483137779918984e+00
8.368142477270339441e+00,1.561471563311628730e+00
8.394753501574331978e+00,1.556364098899921888e+00
8.427785689777040901e+00,1.551245060019924349e+00
8.438419385748135326e+00,1.549783640082189828e+00
8.461346436575725605e+00,1.546126021139927254e+00
8.495386620416912393e+00,1.541006982259930158e+00
8.508696294225927659e+00,1.539027037462236347e+00
8.524924527522479423e+00,1.535887943379932619e+00
8.550552626097653430e+00,1.530768904499935523e+00
8.574675478851041532e+00,1.525649865619938428e+00
8.578973202703725320e+00,1.524681518288540261e+00
8.593001220023383624e+00,1.520530826739940888e+00
8.609444813351176506e+00,1.515411787859943793e+00
8.625316395491783084e+00,1.510292748979946476e+00
8.641089957314390446e+00,1.505173710099949158e+00
8.649250111181519429e+00,1.502620825030991814e+00
8.656059463194971215e+00,1.500054671219952063e+00
8.670916200478272273e+00,1.494935632339954745e+00
8.687593061057599542e+00,1.489816593459957428e+00
8.706654259372125892e+00,1.484697554579960332e+00
8.719527019659315314e+00,1.481689352329579989e+00
8.727743545234410760e+00,1.479578515699963237e+00
8.750796444626896431e+00,1.474459476819965698e+00
8.777635596091277748e+00,1.469340437939968602e+00
8.789803928137111200e+00,1.467297404777262226e+00
8.807217101077650767e+00,1.464221399059971285e+00
8.839862586736121131e+00,1.459102360179973967e+00
8.860080836614905309e+00,1.456241699998782391e+00
8.875169808324871568e+00,1.453983321299976872e+00
8.911774559619797031e+00,1.448864282419979554e+00
8.930357745092701194e+00,1.446392391069232009e+00
8.948333213263175878e+00,1.443745243539982237e+00
8.983355117378470922e+00,1.438626204659985142e+00
9.000634653570495303e+00,1.436067853626010526e+00
9.015431584097472140e+00,1.433507165779987824e+00
9.043476548741573140e+00,1.428388126899990507e+00
9.069560168370484732e+00,1.423269088019993411e+00
9.070911562048291188e+00,1.422979490813561565e+00
9.089627320491921125e+00,1.418150049139996094e+00
9.107326562603137887e+00,1.413031010259998776e+00
9.122944410586409703e+00,1.407911971380001681e+00
9.136582818696519226e+00,1.402792932500004364e+00
9.141188470526085297e+00,1.400783198446497568e+00
9.147264678025395668e+00,1.397673893620007046e+00
9.155730352938302730e+00,1.392554854740009951e+00
9.162712898017039365e+00,1.387435815860012633e+00
9.168196423461171918e+00,1.382316776980015316e+00
9.172111609310977798e+00,1.377197738100018221e+00
9.174344680894979120e+00,1.372078699220020903e+00
9.174755048874860819e+00,1.366959660340023586e+00
9.173199844057336350e+00,1.361840621460026268e+00
9.169561875842067167e+00,1.356721582580028951e+00
9.163776058406307712e+00,1.351602543700031855e+00
9.155848847430906545e+00,1.346483504820034538e+00
9.145866304763556442e+00,1.341364465940037221e+00
9.141188470526085297e+00,1.339355501544183591e+00
9.132773779933756941e+00,1.336245427060040125e+00
9.116936482800804598e+00,1.331126388180043030e+00
9.099434113631158283e+00,1.326007349300045490e+00
9.080566910538239611e+00,1.320888310420048395e+00
9.070911562048291188e+00,1.318439592708924746e+00
9.058843383722374298e+00,1.315769271540051077e+00
9.034537180778301035e+00,1.310650232660053760e+00
9.009600827000909362e+00,1.305531193780056665e+00
9.000634653570495303e+00,1.303758051749126290e+00
8.981411611616966439e+00,1.300412154900059347e+00
8.951452010470738685e+00,1.295293116020062030e+00
8.930357745092701194e+00,1.291724016989199919e+00
8.919873147300169336e+00,1.290174077140064934e+00
8.884583501990627852e+00,1.285055038260067617e+00
8.860080836614905309e+00,1.281487616770762283e+00
8.847672754306257659e+00,1.279935999380070299e+00
8.806529202354488106e+00,1.274816960500073204e+00
8.789803928137111200e+00,1.272717549526120262e+00
8.761439767159174608e+00,1.269697921620075887e+00
8.719527019659315314e+00,1.265127958840717159e+00
8.713624292720284714e+00,1.264578882740078569e+00
8.659962636561218119e+00,1.259459843860081474e+00
8.649250111181519429e+00,1.258390469717308724e+00
8.603526335237003053e+00,1.254340804980084156e+00
8.578973202703725320e+00,1.252000754919737613e+00
8.547808834369092779e+00,1.249221766100086839e+00
8.508696294225929435e+00,1.245349863380212030e+00
8.495899502695724692e+00,1.244102727220089744e+00
8.449673552173880609e+00,1.238983688340092426e+00
8.438419385748135326e+00,1.237520700596842937e+00
8.410670417403089516e+00,1.233864649460095109e+00
8.379292501239866908e+00,1.228745610580098013e+00
8.368142477270339441e+00,1.226430652334557392e+00
8.354855345037954351e+00,1.223626571700100696e+00
8.336743541155700044e+00,1.218507532820103378e+00
8.324568935066249509e+00,1.213388493940106283e+00
8.317617244945457955e+00,1.208269455060108966e+00
8.315231900825542866e+00,1.203150416180111648e+00
8.316821851500430185e+00,1.198031377300114331e+00
8.321868041096276869e+00,1.192912338420117235e+00
8.329928859824629939e+00,1.187793299540119918e+00
8.340644588343737453e+00,1.182674260660122600e+00
8.353740482628262853e+00,1.177555221780125283e+00
8.368142477270339441e+00,1.172732399267884640e+00
8.368954778127790206e+00,1.172436182900128188e+00
8.384869267101926482e+00,1.167317144020130870e+00
8.402646642857643400e+00,1.162198105140133553e+00
8.422352783520203445e+00,1.157079066260136457e+00
8.438419385748135326e+00,1.153275513702122668e+00
8.443611509980158303e+00,1.151960027380139140e+00
8.465573364898974162e+00,1.146840988500141822e+00
8.489854409337986851e+00,1.141721949620144727e+00
8.508696294225929435e+00,1.138078823203552803e+00
8.516054323485922950e+00,1.136602910740147410e+00
8.543562477934939281e+00,1.131483871860150092e+00
8.574107870739769766e+00,1.126364832980152997e+00
8.578973202703725320e+00,1.125593598436850140e+00
8.606436245836039944e+00,1.121245794100155679e+00
8.642538390618812016e+00,1.116126755220158362e+00
8.649250111181519429e+00,1.115233657570276371e+00
8.682155432615521917e+00,1.111007716340161267e+00
8.719527019659315314e+00,1.106755176775836569e+00
8.727601741775149691e+00,1.105888677460163949e+00
8.780578231203152839e+00,1.100769638580166632e+00
8.789803928137111200e+00,1.099963611628164140e+00
8.844820097162958916e+00,1.095650599700169536e+00
8.860080836614905309e+00,1.094580236611645052e+00
8.926310801469901079e+00,1.090531560820171997e+00
8.930357745092699417e+00,1.090307081947743173e+00
9.000634653570495303e+00,1.086804776405790207e+00
9.032739995594255333e+00,1.085412521940174901e+00
9.070911562048291188e+00,1.083864730243348395e+00
9.141188470526085297e+00,1.081279957158572280e+00
9.169159908994618746e+00,1.080293483060177806e+00
9.211465379003881182e+00,1.078850114209811251e+00
9.281742287481677067e+00,1.076478887092938264e+00
9.319712797110913272e+00,1.075174444180180489e+00
9.352019195959471176e+00,1.074069481997837361e+00
9.422296104437267061e+00,1.071562279403680984e+00
9.464064956000449058e+00,1.070055405300183171e+00
9.492573012915061170e+00,1.069008311464833660e+00
9.562849921392857055e+00,1.066404701642462260e+00
9.604559652697410854e+00,1.064936366420185854e+00
9.633126829870651164e+00,1.063889800633943894e+00
9.703403738348447050e+00,1.061490292038306027e+00
9.760572121194627471e+00,1.059817327540188758e+00
9.773680646826241158e+00,1.059407225414946918e+00
9.843957555304037044e+00,1.057519664650052427e+00
9.914234463781832929e+00,1.056084227974815937e+00
9.984511372259627038e+00,1.055087425949121860e+00
1.003193801506558636e+01,1.054698288660191441e+00
1.005478828073742115e+01,1.054485195132121245e+00
