R_km,M_sun
1.104256489086395909e+01,4.352723982373489231e-01
1.108518257644984928e+01,4.367886641564011629e-01
1.112780026203573769e+01,4.383027934957672844e-01
1.113020115434329149e+01,4.383961259561018342e-01
1.117041794762162610e+01,4.398382621616952481e-01
1.121303563320751628e+01,4.416091651308885480e-01
1.125565331879340469e+01,4.437290307906125997e-01
1.128623289989201162e+01,4.455563170065628409e-01
1.129827100437929488e+01,4.462355174403134783e-01
1.134088868996518329e+01,4.490625888548494538e-01
1.138350637555106992e+01,4.524326532712888982e-01
1.138669113123530963e+01,4.527165080570239031e-01
1.142612406113696011e+01,4.561320357653491087e-01
1.146318501345577978e+01,4.598766991074848542e-01
1.146874174672285029e+01,4.604311576664675276e-01
1.151135943230874048e+01,4.651708238290284680e-01
1.152631180473355954e+01,4.670368901579459164e-01
1.155397711789462889e+01,4.705164590143113279e-01
1.158034925211117105e+01,4.741970812084069786e-01
1.159659480348051730e+01,4.765084662510384872e-01
1.162810999561177816e+01,4.813572722588680408e-01
1.163921248906640571e+01,4.831128159549532008e-01
1.167183354974516263e+01,4.885174633093289920e-01
1.168183017465229590e+01,4.902274698021969468e-01
1.171332217084887439e+01,4.956776543597900542e-01
1.172444786023818608e+01,4.976707981969483718e-01
1.175393626796555147e+01,5.028378454102511164e-01
1.176706554582407449e+01,5.052284869062185768e-01
1.179455435783622086e+01,5.099980364607120675e-01
1.180968323140996290e+01,5.127511552358614555e-01
1.183539019384582147e+01,5.171582275111731297e-01
1.185230091699585131e+01,5.202532892166663592e-01
1.187570712589752731e+01,5.243184185616341919e-01
1.189491860258174150e+01,5.279786229948283394e-01
1.191384749479458627e+01,5.314786096120951431e-01
1.193753628816762991e+01,5.364542616952630016e-01
1.194798411391334092e+01,5.386388006625562053e-01
1.197723679929006479e+01,5.457989917130172675e-01
1.198015397375352009e+01,5.466363232782808224e-01
1.200212221728911821e+01,5.529591827634783296e-01
1.202212977350248124e+01,5.601193738139392808e-01
1.202277165933940850e+01,5.603897037080406429e-01
1.203944248857358623e+01,5.672795648644003430e-01
1.205362489530062753e+01,5.744397559148614052e-01
1.206538934492529691e+01,5.815915921733696425e-01
1.206540393194285876e+01,5.815999469653223564e-01
1.207653467729231700e+01,5.887601380157834186e-01
1.208629355338908695e+01,5.959203290662444807e-01
1.209507563805436448e+01,6.030805201167054319e-01
1.210320826345901324e+01,6.102407111671664941e-01
1.210800703051118532e+01,6.146204029811588310e-01
1.211145110140915193e+01,6.174009022176275563e-01
1.212032430637357905e+01,6.245610932680885075e-01
1.212923619463806446e+01,6.317212843185495696e-01
1.213829152749447537e+01,6.388814753690106318e-01
1.214750676049632894e+01,6.460416664194716940e-01
1.215062471609707551e+01,6.484156640130125382e-01
1.215797906563586750e+01,6.532018574699326452e-01
1.216879695242688442e+01,6.603620485203937074e-01
1.217897534146699101e+01,6.675222395708547696e-01
1.218809283253273357e+01,6.746824306213157207e-01
1.219324240168296569e+01,6.794818438691538898e-01
1.219622714014301756e+01,6.818426216717766719e-01
1.220308105917424335e+01,6.890028127222379561e-01
1.220733277579558695e+01,6.961630037726989073e-01
1.220892727363412611e+01,7.033231948231598585e-01
1.220797235732594110e+01,7.104833858736209207e-01
1.220470257322569552e+01,7.176435769240819829e-01
1.219943470511693029e+01,7.248037679745429340e-01
1.219324240168296569e+01,7.312116458784366779e-01
1.219262036656673054e+01,7.319639590250039962e-01
1.218554091422067209e+01,7.391241500754650584e-01
1.217773602233898700e+01,7.462843411259261206e-01
1.216953237137677313e+01,7.534445321763870718e-01
1.216122605848912563e+01,7.606047232268481340e-01
1.215309647091897460e+01,7.677649142773090851e-01
1.215062471609707551e+01,7.700768811594541630e-01
1.214615818117797907e+01,7.749251053277701473e-01
1.214032242976003673e+01,7.820852963782312095e-01
1.213554975167272687e+01,7.892454874286922717e-01
1.213216097154643691e+01,7.964056784791532229e-01
1.213047921487038572e+01,8.035658695296142850e-01
1.213077242031963898e+01,8.107260605800753472e-01
1.213318340287356456e+01,8.178862516305362984e-01
1.213767770636263599e+01,8.250464426809973606e-01
1.214404000213176893e+01,8.322066337314584228e-01
1.215062471609707551e+01,8.381473629139583048e-01
1.215218404905258787e+01,8.393668247819194850e-01
1.216291128768193808e+01,8.465270158323804361e-01
1.217440267476752069e+01,8.536872068828414983e-01
1.218628776167603434e+01,8.608473979333025605e-01
1.219324240168296569e+01,8.648954962672495972e-01
1.219926028674647966e+01,8.680075889837635117e-01
1.221328662746451066e+01,8.751677800342245739e-01
1.222688620758358269e+01,8.823279710846856361e-01
1.223586008726885233e+01,8.871724284975833763e-01
1.224066665698679657e+01,8.894881621351465872e-01
1.225495668349718770e+01,8.966483531856076494e-01
1.226801968955020072e+01,9.038085442360687116e-01
1.227847777285474251e+01,9.101656729604666873e-01
1.227995308266831387e+01,9.109687352865297738e-01
1.229153977158075328e+01,9.181289263369906140e-01
1.230109591927029378e+01,9.252891173874517872e-01
1.230865977017819191e+01,9.324493084379128494e-01
1.231430634764458354e+01,9.396094994883738005e-01
1.231816566735627205e+01,9.467696905388348627e-01
1.232044394078773308e+01,9.539298815892959249e-01
1.232109545844062914e+01,9.586817944795976709e-01
1.232146158332557029e+01,9.610900726397568761e-01
1.232156517794493489e+01,9.682502636902179383e-01
1.232120932963704973e+01,9.754104547406790005e-01
1.232109545844063092e+01,9.780161936944445911e-01
1.232089269679484467e+01,9.825706457911399516e-01
1.232100029800706587e+01,9.897308368416010138e-01
1.232109545844063092e+01,9.906762073426681470e-01
1.232177541333519066e+01,9.968910278920620760e-01
1.232320479656040035e+01,1.004051218942523027e+00
1.232497464814406740e+01,1.011211409992984089e+00
1.232641294813524091e+01,1.018371601043445152e+00
1.232638251416884501e+01,1.025531792093906214e+00
1.232307567589664465e+01,1.032691983144367054e+00
1.232109545844063092e+01,1.034395211673487580e+00
1.231311772783352154e+01,1.039852174194828116e+00
1.229134511104160410e+01,1.047012365245289178e+00
1.227847777285474251e+01,1.049591765234804353e+00
1.225040062831297583e+01,1.054172556295750240e+00
1.223586008726885233e+01,1.055960377297630481e+00
1.219324240168296569e+01,1.061031014109908854e+00
1.219095789900699067e+01,1.061332747346211303e+00
1.215062471609707551e+01,1.066137474501752669e+00
1.213360769364662062e+01,1.068492938396672365e+00
1.210800703051118532e+01,1.071848312041696616e+00
1.208299959698589099e+01,1.075653129447133427e+00
1.206538934492529691e+01,1.078247415269046883e+00
1.203776696931283752e+01,1.082813320497594267e+00
1.202277165933940850e+01,1.085254116632449417e+00
1.199599501329550222e+01,1.089973511548055329e+00
1.198015397375352009e+01,1.092793253391833863e+00
1.195695839304647734e+01,1.097133702598516392e+00
1.193753628816762991e+01,1.100940027202077953e+00
1.192078520612356840e+01,1.104293893648977454e+00
1.189491860258174150e+01,1.109948826001297073e+00
1.188794614608697842e+01,1.111454084699438516e+00
1.185866692001900802e+01,1.118614275749899578e+00
1.185230091699585131e+01,1.120390933409629808e+00
1.183215726804453993e+01,1.125774466800360418e+00
1.180968323140996290e+01,1.132680833110673468e+00
1.180877755262386586e+01,1.132934657850821480e+00
1.178570578073812314e+01,1.140094848901282543e+00
1.176706554582407449e+01,1.146225829877179248e+00
1.176346247403974310e+01,1.147255039951743605e+00
1.173811199691274787e+01,1.154415231002204667e+00
1.172444786023818608e+01,1.158027507298061698e+00
1.170820677968381496e+01,1.161575422052665729e+00
1.168183017465229590e+01,1.166792345741063386e+00
1.166950261357570717e+01,1.168735613103126791e+00
1.163921248906640571e+01,1.173055989491418094e+00
1.161405660802132189e+01,1.175895804153587632e+00
1.159659480348051730e+01,1.177724236724447371e+00
1.155397711789462889e+01,1.181388141130603753e+00
1.153179207524968142e+01,1.183055995204048694e+00
1.151135943230874048e+01,1.184558165088647197e+00
1.146874174672285029e+01,1.187578186849514994e+00
1.143289865214481615e+01,1.190216186254509756e+00
1.142612406113696011e+01,1.190721292433732925e+00
1.138350637555107170e+01,1.193958137486436533e+00
1.134088868996518329e+01,1.197172593595408951e+00
1.133788426083970968e+01,1.197376377304970818e+00
1.129827100437929310e+01,1.199989773550432126e+00
1.125565331879340469e+01,1.202158855719483554e+00
1.121303563320751628e+01,1.203565396873837345e+00
1.117041794762162610e+01,1.204306112884336422e+00
1.114247045638605016e+01,1.204536568355431880e+00
1.112780026203573591e+01,1.204645805308769191e+00
1.108518257644984928e+01,1.204925171895419922e+00
1.104256489086395909e+01,1.205452251710808831e+00
1.099994720527807068e+01,1.206432421434412428e+00
1.095732951969218050e+01,1.207957900738799495e+00
1.091471183410629209e+01,1.210030800061458578e+00
1.088764900169534222e+01,1.211696759405892720e+00
1.087209414852040368e+01,1.212613238922917835e+00
1.082947646293451349e+01,1.215627368537770758e+00
1.078757346675983619e+01,1.218856950456353783e+00
1.078685877734862508e+01,1.218910771281149996e+00
1.074424109176273312e+01,1.222314385999270447e+00
1.070162340617684649e+01,1.225558694966715212e+00
1.069499518224048273e+01,1.226017141506814845e+00
1.065900572059095808e+01,1.228441938659671662e+00
1.061638803500506967e+01,1.230746877360442193e+00
1.057377034941917948e+01,1.232354122202441005e+00
1.053115266383329107e+01,1.233177332557275907e+00
1.048853497824740089e+01,1.233159923549242531e+00
1.044591729266151248e+01,1.232285472141134264e+00
1.040329960707562407e+01,1.230591472938641573e+00
1.036068192148973388e+01,1.228172914425441409e+00
1.033006808286027223e+01,1.226017141506814845e+00
1.031806423590384547e+01,1.225170820595168797e+00
1.027544655031795529e+01,1.221803133821682152e+00
1.024050414198121217e+01,1.218856950456353783e+00
1.023282886473206688e+01,1.218223153839786743e+00
1.019021117914617847e+01,1.214601615699064885e+00
1.015643658394867010e+01,1.211696759405892720e+00
1.014759349356028828e+01,1.210957038789525209e+00
1.010497580797439987e+01,1.207389800062113494e+00
1.007041751091682080e+01,1.204536568355431880e+00
1.006235812238850968e+01,1.203878326542926702e+00
1.001974043680262128e+01,1.200564721268909674e+00
9.977122751216734642e+00,1.197496531269142350e+00
9.975107910682451617e+00,1.197376377304970818e+00
9.934505065630842680e+00,1.194861857335024924e+00
9.891887380044954270e+00,1.192759609292686429e+00
9.849269694459064084e+00,1.191277720460867551e+00
9.806652008873175674e+00,1.190346035852472228e+00
9.798101007724008937e+00,1.190216186254509756e+00
9.764034323287287265e+00,1.189639195634605517e+00
9.721416637701398855e+00,1.188706168555136777e+00
9.678798952115508669e+00,1.187021277766375338e+00
9.636181266529620260e+00,1.184144457247117366e+00
9.625345804569720443e+00,1.183055995204048694e+00
9.593563580943730074e+00,1.179385594108134372e+00
9.570581731327568065e+00,1.175895804153587632e+00
9.550945895357841664e+00,1.172435842328069855e+00
9.533088839960237593e+00,1.168735613103126791e+00
9.508328209771953254e+00,1.162867177075552316e+00
9.503247522335934505e+00,1.161575422052665951e+00
9.478178385928748284e+00,1.154415231002204667e+00
9.465710524186063068e+00,1.150577173363995565e+00
9.454770257210883599e+00,1.147255039951743605e+00
9.431791019136264609e+00,1.140094848901282543e+00
9.423092838600174659e+00,1.137454729371206508e+00
9.407147995777066285e+00,1.132934657850821480e+00
9.380475153014284473e+00,1.126021608510961780e+00
9.379427386392267252e+00,1.125774466800360418e+00
9.346050442611371523e+00,1.118614275749899578e+00
9.337857467428396063e+00,1.117067622267569726e+00
9.306384960393843997e+00,1.111454084699438516e+00
9.295239781842507654e+00,1.109676018279414755e+00
9.261897711090451679e+00,1.104293893648977454e+00
9.252622096256617468e+00,1.102922952782728672e+00
9.217255606090818176e+00,1.097133702598516392e+00
9.210004410670729058e+00,1.096018592349552456e+00
9.176899310597528725e+00,1.089973511548055329e+00
9.167386725084838872e+00,1.088299218935067536e+00
9.141810280518411602e+00,1.082813320497594267e+00
9.124769039498950463e+00,1.079201600900243418e+00
9.110871378676790755e+00,1.075653129447133427e+00
9.083103900056281432e+00,1.068492938396672365e+00
9.082151353913062053e+00,1.068252828043730007e+00
9.058527242335461693e+00,1.061332747346211303e+00
9.039533668327171867e+00,1.055475707682581143e+00
9.035736716238503163e+00,1.054172556295750240e+00
9.015120009062924211e+00,1.047012365245289178e+00
8.996915982741283457e+00,1.040031404400100445e+00
8.996473905320332420e+00,1.039852174194828116e+00
8.979594484644653818e+00,1.032691983144366832e+00
8.965007755977428161e+00,1.025531792093906214e+00
8.954298297155395048e+00,1.019346000218618098e+00
8.952592871051242795e+00,1.018371601043445152e+00
8.941739894460761562e+00,1.011211409992984089e+00
8.933002312672112311e+00,1.004051218942523027e+00
8.926085666600398483e+00,9.968910278920620760e-01
8.920627543283034200e+00,9.897308368416010138e-01
8.916203649421762023e+00,9.825706457911399516e-01
8.912336596992080473e+00,9.754104547406790005e-01
8.911680611569504862e+00,9.741768522126942331e-01
8.908002222742510412e+00,9.682502636902179383e-01
8.902916927431101968e+00,9.610900726397568761e-01
8.896552883992102423e+00,9.539298815892959249e-01
8.888329956099129348e+00,9.467696905388348627e-01
8.877760702737662157e+00,9.396094994883738005e-01
8.869062925983616452e+00,9.348566542454695982e-01
8.863384296659200245e+00,9.324493084379128494e-01
8.843245421663537442e+00,9.252891173874517872e-01
8.826445240397728043e+00,9.201495915720029339e-01
8.817963239138352449e+00,9.181289263369907250e-01
8.785410331349488899e+00,9.109687352865297738e-01
8.783827554811837857e+00,9.106322164404609953e-01
8.746266730536870426e+00,9.038085442360687116e-01
8.741209869225949447e+00,9.028592529111996168e-01
8.706530937678589765e+00,8.966483531856076494e-01
8.698592183640059261e+00,8.950769207463891153e-01
8.671378337379762158e+00,8.894881621351465872e-01
8.655974498054170851e+00,8.857657014669961804e-01
8.642646168711648258e+00,8.823279710846856361e-01
8.620122649117627489e+00,8.751677800342245739e-01
8.613356812468282442e+00,8.723796895710692612e-01
8.603143854319480255e+00,8.680075889837635117e-01
8.590819017997464613e+00,8.608473979333025605e-01
8.582516823016364427e+00,8.536872068828414983e-01
8.577496137046844993e+00,8.465270158323804361e-01
8.574919969427469368e+00,8.393668247819194850e-01
8.573991493129884844e+00,8.322066337314584228e-01
8.574074485359814091e+00,8.250464426809973606e-01
8.574750649847196371e+00,8.178862516305362984e-01
8.575810669399080766e+00,8.107260605800753472e-01
8.577205297776558268e+00,8.035658695296142850e-01
8.578985965126889823e+00,7.964056784791532229e-01
8.581253233401216818e+00,7.892454874286922717e-01
8.584119832894318236e+00,7.820852963782312095e-01
8.587688404166502920e+00,7.749251053277701473e-01
8.592041599108458882e+00,7.677649142773091961e-01
8.597241297941327076e+00,7.606047232268481340e-01
8.603332725773519485e+00,7.534445321763870718e-01
8.610348083757445536e+00,7.462843411259261206e-01
8.613356812468282442e+00,7.435513534251770862e-01
8.617782230915256747e+00,7.391241500754650584e-01
8.625781945646650684e+00,7.319639590250039962e-01
8.634598225978461272e+00,7.248037679745429340e-01
8.644052501182429182e+00,7.176435769240819829e-01
8.653843227434693475e+00,7.104833858736209207e-01
8.655974498054170851e+00,7.088854687967354185e-01
8.662902663327699315e+00,7.033231948231598585e-01
8.671169578253328680e+00,6.961630037726989073e-01
8.678337006553743294e+00,6.890028127222378451e-01
8.684059909689750612e+00,6.818426216717766719e-01
8.688218527434090177e+00,6.746824306213157207e-01
8.690954338098178411e+00,6.675222395708547696e-01
8.692649088051622286e+00,6.603620485203937074e-01
8.693864325741655463e+00,6.532018574699326452e-01
8.695268008216425315e+00,6.460416664194716940e-01
8.697569340940239258e+00,6.388814753690106318e-01
8.698592183640059261e+00,6.369796279010777607e-01
8.701141892813977208e+00,6.317212843185495696e-01
8.706591918550271814e+00,6.245610932680885075e-01
8.714556298693562297e+00,6.174009022176275563e-01
8.725472595771432083e+00,6.102407111671664941e-01
8.739669646686667903e+00,6.030805201167054319e-01
8.741209869225949447e+00,6.024210794891885490e-01
8.755501511565784156e+00,5.959203290662444807e-01
8.774144918957786032e+00,5.887601380157834186e-01
8.783827554811837857e+00,5.854068647250021407e-01
8.794287493713939696e+00,5.815999469653223564e-01
8.815423882133483602e+00,5.744397559148614052e-01
8.826445240397728043e+00,5.708535384240408517e-01
8.836911777515320310e+00,5.672795648644003430e-01
8.858152645664889135e+00,5.601193738139392808e-01
8.869062925983616452e+00,5.564343696821052454e-01
8.878866558986253210e+00,5.529591827634783296e-01
8.898746417218704963e+00,5.457989917130172675e-01
8.911680611569504862e+00,5.411120133287514733e-01
8.918254253188674596e+00,5.386388006625562053e-01
8.936927477336666925e+00,5.314786096120951431e-01
8.954298297155395048e+00,5.249939174988905721e-01
8.956089148141968437e+00,5.243184185616341919e-01
8.974961820090403108e+00,5.171582275111731297e-01
8.995137128719212782e+00,5.099980364607120675e-01
8.996915982741283457e+00,5.093797042413918952e-01
9.016230397361931992e+00,5.028378454102511164e-01
9.039228413692466546e+00,4.956776543597900542e-01
9.039533668327171867e+00,4.955850519390175846e-01
9.063778781717882538e+00,4.885174633093290475e-01
9.082151353913062053e+00,4.834482668974822150e-01
9.089932232231257458e+00,4.813572722588680408e-01
9.116579910325471658e+00,4.741970812084069231e-01
9.124769039498950463e+00,4.719591990277126614e-01
9.142203677922653426e+00,4.670368901579459164e-01
9.166283593828824294e+00,4.598766991074848542e-01
9.167386725084838872e+00,4.595214704740959721e-01
9.186708717390652978e+00,4.527165080570239031e-01
9.205293060937407290e+00,4.455563170065628409e-01
9.210004410670729058e+00,4.435832342311276655e-01
9.221264159424205076e+00,4.383961259561018342e-01
9.236180854113831273e+00,4.312359349056408275e-01
9.251324137545307025e+00,4.240757438551797653e-01
9.252622096256617468e+00,4.234889559755787847e-01
9.266878543393188394e+00,4.169155528047187032e-01
9.284808920964561452e+00,4.097553617542576965e-01
9.295239781842507654e+00,4.061716299362790328e-01
9.306576046233248078e+00,4.025951707037966898e-01
9.334005619492831585e+00,3.954349796533356276e-01
9.337857467428396063e+00,3.945653599418060820e-01
9.372164657343665439e+00,3.882747886028745654e-01
9.380475153014284473e+00,3.869471128261014470e-01
9.423092838600174659e+00,3.819431284843351482e-01
9.433863581498277640e+00,3.811145975524136142e-01
9.465710524186063068e+00,3.788028282057901985e-01
