R_km,M_sun
2.135174047978588163e+01,2.108568892169788267e+00
2.140360300946014860e+01,2.111961810086514291e+00
2.147048610065446184e+01,2.116434722860708995e+00
2.147715011567339261e+01,2.116918604506825563e+00
2.153887401662759515e+01,2.121875398927136835e+00
2.158881014719462144e+01,2.126832193347447664e+00
2.158923172152304204e+01,2.126927768857429069e+00
2.161071680476963408e+01,2.131788987767758936e+00
2.159087826209528771e+01,2.136745782188070208e+00
2.158923172152304204e+01,2.136856886478387008e+00
2.148609730511937954e+01,2.141702576608381037e+00
2.147048610065446184e+01,2.142113365990681917e+00
2.135174047978588163e+01,2.144272949995611910e+00
2.123299485891730143e+01,2.145583932678894801e+00
2.111424923804872122e+01,2.146366150134143336e+00
2.104448389957153154e+01,2.146659371028692309e+00
2.099550361718014102e+01,2.146849152426496765e+00
2.087675799631156437e+01,2.147241081064062307e+00
2.075801237544298061e+01,2.147734400912171271e+00
2.063926675457440396e+01,2.148509371043911376e+00
2.052052113370582376e+01,2.149749581984764735e+00
2.040177551283724711e+01,2.151603926204890271e+00
2.040117771720984408e+01,2.151616165449003137e+00
2.028302989196866690e+01,2.154265521524905580e+00
2.019989253468082069e+01,2.156572959869314410e+00
2.016428427110008670e+01,2.157760510681752120e+00
2.006484682108558104e+01,2.161529754289625238e+00
2.004553865023150294e+01,2.162518110988842057e+00
1.997261744472754330e+01,2.166486548709936955e+00
1.992679302936292629e+01,2.170101935776111546e+00
1.990954160737667422e+01,2.171443343130247783e+00
1.986086821112747458e+01,2.176400137550558611e+00
1.980804740849434609e+01,2.181232485256096698e+00
1.980638906551775236e+01,2.181356931970869883e+00
1.970159767534964601e+01,2.186313726391181156e+00
1.968930178762576944e+01,2.186655648748345282e+00
1.957055616675718568e+01,2.189303080325248008e+00
1.945989172861844096e+01,2.191270520811491984e+00
1.945181054588860547e+01,2.191380950885119638e+00
1.933306492502002882e+01,2.193165388862853504e+00
1.921431930415144862e+01,2.195247855287685290e+00
1.917074446551119138e+01,2.196227315231803257e+00
1.909557368328287197e+01,2.197839658636458360e+00
1.897864055479084655e+01,2.201184109652114085e+00
1.897682806241429176e+01,2.201234832995775825e+00
1.885808244154571156e+01,2.205385354278989407e+00
1.883966789551757159e+01,2.206140904072425357e+00
1.873933682067713136e+01,2.209919591737849576e+00
1.870988903053265773e+01,2.211097698492736185e+00
1.862059119980855115e+01,2.214305450292112454e+00
1.857125506378013569e+01,2.216054492913047458e+00
1.850184557893997095e+01,2.218311475669416666e+00
1.841514799298576577e+01,2.221011287333358730e+00
1.838309995807139074e+01,2.221975437907194539e+00
1.826435433720281054e+01,2.225463070814855282e+00
1.824722596245891282e+01,2.225968081753669559e+00
1.814560871633423034e+01,2.229047048192812852e+00
1.808382927909413951e+01,2.230924876173980831e+00
1.802686309546565013e+01,2.232779014484334024e+00
1.792957203472147398e+01,2.235881670594292103e+00
1.790811747459707348e+01,2.236632409902196805e+00
1.778937185372849683e+01,2.240498915533140956e+00
1.777778980132006126e+01,2.240838465014602932e+00
1.767062623285991663e+01,2.244238529401322957e+00
1.761075824636291998e+01,2.245795259434914204e+00
1.755188061199133642e+01,2.247483408310998243e+00
1.743313499112275622e+01,2.250233747150704566e+00
1.740740097455267943e+01,2.250752053855225476e+00
1.731438937025417601e+01,2.252917240523297338e+00
1.719564374938559581e+01,2.255509192398133855e+00
1.718720373693474457e+01,2.255708848275536305e+00
1.707689812851701561e+01,2.258854519216350276e+00
1.702160732745383953e+01,2.260665642695847577e+00
1.695815250764843540e+01,2.263032020044843051e+00
1.689743014291366308e+01,2.265622437116158405e+00
1.683940688677985875e+01,2.268075577501163842e+00
1.678447440972589888e+01,2.270579231536469678e+00
1.672066126591127855e+01,2.273100678101843464e+00
1.665915831461083485e+01,2.275536025956780506e+00
1.660191564504269834e+01,2.277398666323305676e+00
1.649959018951651046e+01,2.280492820377091778e+00
