R_km,M_sun
1.167065848127598393e+01,8.536872068828414983e-01
1.166228586075857976e+01,8.608473979333025605e-01
1.164789845328102658e+01,8.680075889837635117e-01
1.163921248906640571e+01,8.710588995653065769e-01
1.162483153088937549e+01,8.751677800342245739e-01
1.159659480348051730e+01,8.818961078231899453e-01
1.159486055760821266e+01,8.823279710846856361e-01
1.156670545894385427e+01,8.894881621351464762e-01
1.155397711789462889e+01,8.930062578238122661e-01
1.154392649879862809e+01,8.966483531856076494e-01
1.152647200515957771e+01,9.038085442360687116e-01
1.151135943230874048e+01,9.106240607665476716e-01
1.151075518814262466e+01,9.109687352865297738e-01
1.149749429714032090e+01,9.181289263369907250e-01
1.148229824154300438e+01,9.252891173874517872e-01
1.146874174672285029e+01,9.304244535232598645e-01
1.146381640517731881e+01,9.324493084379128494e-01
1.144099868035969259e+01,9.396094994883738005e-01
1.142612406113696011e+01,9.431272776698500504e-01
1.141019660338380604e+01,9.467696905388348627e-01
1.138350637555107170e+01,9.514728332237141206e-01
1.136797307497409903e+01,9.539298815892959249e-01
1.134088868996518329e+01,9.574472955427572041e-01
1.130737660524876631e+01,9.610900726397569871e-01
1.129827100437929488e+01,9.619590602405387880e-01
1.125565331879340469e+01,9.653593948668685032e-01
1.121303563320751628e+01,9.679336961296605146e-01
1.120604172567415979e+01,9.682502636902179383e-01
1.117041794762162610e+01,9.698335312401331620e-01
1.112780026203573769e+01,9.711906816746490589e-01
1.108518257644984928e+01,9.721652997655664263e-01
1.104256489086395909e+01,9.729597094592823403e-01
1.099994720527807068e+01,9.738167634376841963e-01
1.095732951969218050e+01,9.749956126280299173e-01
1.094682118934524340e+01,9.754104547406790005e-01
1.091471183410629209e+01,9.767994383618604504e-01
1.087209414852040368e+01,9.793004974920116457e-01
1.082947646293451349e+01,9.823764830219896549e-01
1.082709999612688812e+01,9.825706457911399516e-01
1.078685877734862508e+01,9.860488921929362327e-01
1.074539890715495716e+01,9.897308368416010138e-01
1.074424109176273490e+01,9.898403194693535800e-01
1.070162340617684649e+01,9.939297369706521224e-01
1.067041482384691342e+01,9.968910278920620760e-01
1.065900572059095808e+01,9.980690628725011893e-01
1.061638803500506967e+01,1.002553744129565327e+00
1.060260122153579054e+01,1.004051218942523027e+00
1.057377034941917948e+01,1.007508738069135434e+00
1.054399037022956875e+01,1.011211409992984089e+00
1.053115266383329107e+01,1.012938195553046317e+00
1.049151966354976651e+01,1.018371601043445152e+00
1.048853497824740089e+01,1.018797423013874326e+00
1.044591729266151248e+01,1.024848131529261019e+00
1.044095818833713629e+01,1.025531792093906214e+00
1.040329960707562407e+01,1.030765341473353303e+00
1.038855936909275712e+01,1.032691983144367054e+00
1.036068192148973388e+01,1.036388384063325674e+00
1.033220993631239359e+01,1.039852174194828116e+00
1.031806423590384547e+01,1.041649471118284209e+00
1.027544655031795529e+01,1.046458023920253222e+00
1.026926531981300350e+01,1.047012365245289178e+00
1.023282886473206688e+01,1.050642139441096301e+00
1.019021117914617847e+01,1.053664275447262932e+00
1.017277059613130419e+01,1.054172556295750240e+00
1.014759349356028828e+01,1.054986798560818340e+00
1.011136761283906615e+01,1.054172556295750240e+00
1.010497580797439987e+01,1.054022081397262500e+00
1.006235812238850968e+01,1.050567203694303231e+00
1.003526405938507970e+01,1.047012365245289178e+00
1.001974043680262128e+01,1.044958742577030364e+00
9.988493689603524572e+00,1.039852174194828116e+00
9.977122751216732865e+00,1.038028038469311243e+00
9.946004105363963177e+00,1.032691983144367054e+00
9.934505065630842680e+00,1.030794941578051072e+00
9.901533019936969993e+00,1.025531792093906214e+00
9.891887380044954270e+00,1.024069826671854866e+00
9.850218839393550141e+00,1.018371601043445152e+00
9.849269694459064084e+00,1.018248876409261428e+00
9.806652008873175674e+00,1.013294630736994550e+00
