R_km,M_sun
1.575450169826960334e+01,1.587049249362472825e+00
1.576249919016582268e+01,1.588805104319963135e+00
1.579614740186839938e+01,1.597678727489480810e+00
1.581922572161251139e+01,1.604230556613577496e+00
1.582681575811935559e+01,1.606552350658998041e+00
1.584671736134441566e+01,1.615425973828515716e+00
1.585698212474251534e+01,1.624299596998033168e+00
1.585764939938614049e+01,1.633173220167550621e+00
1.586422294491133655e+01,1.642046843337068296e+00
1.588144145610078795e+01,1.650920466506585527e+00
1.588394974495541945e+01,1.651632094756073643e+00
1.591479197099275922e+01,1.659794089676103201e+00
1.594867376829832750e+01,1.668530379934771934e+00
1.594924320236477655e+01,1.668667712845620876e+00
1.599262628411633713e+01,1.677541336015138107e+00
1.601339779164123200e+01,1.682017667254715132e+00
1.603580017966251248e+01,1.686414959184655560e+00
1.607749276712121400e+01,1.695288582354173013e+00
1.607812181498414006e+01,1.695429333396506921e+00
1.612126341537033980e+01,1.704162205523690687e+00
1.614284583832704811e+01,1.709088289527294968e+00
1.616202032173431036e+01,1.713035828693207918e+00
1.619968041630803057e+01,1.721909451862725593e+00
1.620756986166995617e+01,1.723962914535131397e+00
1.623573169655016102e+01,1.730783075032242824e+00
1.626749308147409323e+01,1.739656698201760499e+00
1.627229388501286422e+01,1.741283980084720628e+00
1.629500493087631696e+01,1.748530321371277951e+00
1.631595303621053006e+01,1.757403944540795404e+00
1.632711294346781017e+01,1.766277567710313079e+00
1.632721767731226592e+01,1.775151190879830310e+00
1.632669201600154807e+01,1.784024814049347984e+00
1.633234358330141234e+01,1.792898437218865437e+00
1.633701790835576872e+01,1.797814918693199981e+00
1.634116435017323710e+01,1.801772060388382890e+00
1.634528805008763896e+01,1.810645683557900565e+00
1.634786136282992430e+01,1.819519306727418240e+00
1.636425255716701699e+01,1.828392929896935470e+00
1.639297570154706563e+01,1.837266553066452923e+00
1.640174193169867678e+01,1.839163150742468167e+00
1.643301398346805797e+01,1.846140176235970376e+00
1.646646595504158483e+01,1.852981215399230663e+00
1.647633539256936430e+01,1.855013799405487829e+00
1.652080263186606146e+01,1.863887422575005282e+00
1.653118997838449289e+01,1.866197361023469670e+00
1.656307226017460010e+01,1.872761045744522956e+00
1.659591400172740094e+01,1.880833756785352140e+00
1.659955185322881732e+01,1.881634668914040409e+00
1.660023393829224503e+01,1.890508292083557862e+00
1.659591400172740094e+01,1.890918022726931103e+00
1.653118997838449289e+01,1.891174478469801468e+00
1.651058642001280674e+01,1.890508292083557640e+00
1.646646595504158483e+01,1.889025142564717097e+00
1.640174193169867678e+01,1.886664240085326849e+00
1.633701790835576872e+01,1.884283919371658289e+00
1.627229388501286422e+01,1.881729285785662009e+00
1.627034118137945384e+01,1.881634668914040409e+00
1.620756986166995617e+01,1.878863598226751197e+00
1.614284583832704811e+01,1.875761751929955645e+00
1.608909817901036021e+01,1.872761045744522956e+00
1.607812181498414006e+01,1.872211447854265076e+00
1.601339779164123200e+01,1.869006505326574530e+00
1.594867376829832573e+01,1.865857725294922886e+00
1.589471319070021949e+01,1.863887422575005282e+00
1.588394974495541945e+01,1.863533742222572842e+00
1.581922572161251139e+01,1.863509587589720295e+00
1.579524980912655963e+01,1.863887422575005282e+00
1.575450169826960334e+01,1.864525547185843513e+00
1.571009716473079720e+01,1.863887422575005282e+00
1.568977767492669528e+01,1.863623827362281604e+00
1.562505365158378723e+01,1.860791557598917567e+00
1.556032962824088095e+01,1.857091600709841694e+00
1.553141099576920681e+01,1.855013799405488051e+00
1.549560560489797467e+01,1.852678581864616092e+00
1.543088158155506662e+01,1.848051217809705271e+00
1.540646835885093324e+01,1.846140176235970376e+00
1.536615755821215856e+01,1.843247271419274025e+00
1.530143353486925051e+01,1.838293230533373457e+00
1.528857156460229483e+01,1.837266553066452923e+00
1.523670951152634245e+01,1.833511446627913877e+00
1.517327159667292058e+01,1.828392929896935470e+00
1.517198548818343617e+01,1.828296564838910232e+00
1.510726146484052990e+01,1.823458256496750973e+00
1.506065732230297982e+01,1.819519306727418240e+00
1.504253744149762184e+01,1.818120976869153527e+00
1.497781341815471379e+01,1.812857233299979942e+00
1.495296950259410806e+01,1.810645683557900565e+00
1.491308939481180573e+01,1.807436463385430958e+00
1.484961013852882594e+01,1.801772060388382890e+00
1.484836537146889768e+01,1.801670123286987835e+00
1.478364134812598962e+01,1.796228010476071058e+00
1.474836524576069152e+01,1.792898437218865437e+00
1.471891732478308512e+01,1.790360004168119801e+00
1.465419330144017707e+01,1.784118116214122640e+00
1.465327542688634921e+01,1.784024814049347984e+00
1.458946927809726901e+01,1.778065952939832162e+00
1.456190714721644497e+01,1.775151190879830310e+00
1.452474525475436096e+01,1.771473835446826683e+00
1.447779238226076259e+01,1.766277567710313079e+00
1.446002123141145468e+01,1.764400426514240561e+00
1.439982147216613484e+01,1.757403944540795404e+00
1.439529720806854662e+01,1.756891630944370508e+00
1.433057318472564035e+01,1.749117474997923249e+00
1.432587160780748725e+01,1.748530321371277951e+00
1.426584916138273229e+01,1.741005818020943785e+00
1.425544181874305494e+01,1.739656698201760499e+00
1.420112513803982246e+01,1.732462268630484914e+00
1.418858130419948615e+01,1.730783075032243046e+00
1.413640111469691618e+01,1.723562144813379327e+00
1.412436560610768410e+01,1.721909451862725593e+00
1.407167709135400990e+01,1.714405533157800754e+00
1.406188107631087547e+01,1.713035828693207918e+00
1.400695306801110185e+01,1.705121731098738991e+00
1.400016756195769041e+01,1.704162205523690687e+00
1.394222904466819557e+01,1.695850274692742632e+00
1.393828262034603505e+01,1.695288582354173013e+00
1.387750502132528752e+01,1.686698197049180559e+00
1.387552390908718714e+01,1.686414959184655560e+00
1.381278099798237946e+01,1.677701513589546334e+00
1.381166571287704414e+01,1.677541336015138329e+00
1.374805697463947141e+01,1.668826824264990849e+00
1.374695434207206723e+01,1.668667712845620654e+00
1.368333295129656513e+01,1.660013370673098621e+00
1.368181801012113752e+01,1.659794089676103201e+00
1.361860892795365707e+01,1.651220243473416671e+00
1.361653508283256997e+01,1.650920466506585749e+00
1.355388490461075257e+01,1.642449332534361650e+00
1.355107776296344113e+01,1.642046843337068296e+00
1.348916088126784274e+01,1.633740302471997419e+00
1.348514219293430827e+01,1.633173220167550621e+00
1.342443685792493469e+01,1.625148418384381399e+00
1.341828154773753567e+01,1.624299596998033168e+00
1.335971283458202663e+01,1.616718842527736566e+00
1.335007432607747724e+01,1.615425973828515716e+00
1.329498881123912035e+01,1.608469574620437603e+00
1.328027419062160241e+01,1.606552350658998041e+00
1.323026478789621230e+01,1.600389675425473612e+00
1.320888115485304581e+01,1.597678727489480810e+00
1.316554076455330602e+01,1.592450392915065738e+00
1.313609664806991262e+01,1.588805104319963135e+00
1.310081674121039796e+01,1.584620187390498369e+00
1.306219603929175044e+01,1.579931481150445682e+00
1.303609271786748991e+01,1.576874764877081780e+00
1.298741522279882332e+01,1.571057857980928230e+00
1.297136869452458185e+01,1.569198100974348087e+00
1.291193907794719209e+01,1.562184234811410777e+00
1.290664467118167558e+01,1.561575859347158701e+00
1.284192064783876752e+01,1.554316173922302813e+00
1.283301814748808489e+01,1.553310611641893324e+00
1.277719662449585947e+01,1.547282776683083449e+00
1.275219468684576185e+01,1.544436988472375649e+00
1.271247260115295319e+01,1.540096175498933739e+00
1.267334225935283953e+01,1.535563365302858418e+00
1.264774857781004513e+01,1.532696658248020594e+00
1.259724200855390563e+01,1.526689742133340744e+00
1.258302455446713708e+01,1.525037148635000062e+00
1.252428477669151974e+01,1.517816118963823291e+00
1.251830053112423080e+01,1.517086923831907352e+00
1.245446785921928523e+01,1.508942495794305838e+00
1.245357650778132275e+01,1.508827882306515766e+00
1.238885248443841647e+01,1.500322438472910580e+00
1.238696446858298472e+01,1.500068872624788163e+00
1.232412846109550841e+01,1.491392439894333899e+00
1.232271043404489319e+01,1.491195249455270933e+00
1.226097628014067986e+01,1.482321626285753258e+00
1.225940443775260036e+01,1.482083995776370955e+00
1.220077965499986128e+01,1.473448003116235583e+00
1.219468041440969230e+01,1.472485469634433386e+00
1.214237325824240976e+01,1.464574379946718352e+00
1.212995639106678603e+01,1.462547784256649219e+00
1.208561834160903281e+01,1.455700756777200899e+00
1.206523236772387797e+01,1.452293126959413039e+00
1.203038919235121185e+01,1.446827133607683447e+00
1.200050834438097169e+01,1.441756291323620376e+00
1.197655215341799106e+01,1.437953510438165772e+00
1.193578432103806364e+01,1.430974347073155517e+00
1.192396429984624717e+01,1.429079887268648541e+00
1.187223726893436471e+01,1.420206264099130866e+00
1.187106029769515558e+01,1.419998214562089967e+00
1.181921667545857524e+01,1.411332640929613413e+00
1.180633627435224753e+01,1.409090014795033818e+00
1.176668094434489120e+01,1.402459017760095961e+00
1.174161225100934125e+01,1.398155846640593669e+00
1.171424346021098017e+01,1.393585394590578286e+00
1.167688822766643497e+01,1.387240605616585132e+00
1.166169864847570636e+01,1.384711771421061055e+00
1.161216420432352514e+01,1.376347420125215493e+00
1.160909055270844981e+01,1.375838148251543380e+00
1.155467520068178366e+01,1.366964525082025927e+00
1.154744018098061886e+01,1.365798731939843469e+00
1.149954384782870420e+01,1.358090901912508475e+00
1.148271615763771081e+01,1.355322952217526744e+00
1.144482553513381973e+01,1.349217278742991022e+00
1.141799213429480275e+01,1.344683378754420344e+00
1.139114940129213949e+01,1.340343655573473569e+00
1.135326811095189647e+01,1.333747231518501497e+00
1.133923289653645661e+01,1.331470032403955894e+00
1.128953696529366724e+01,1.322596409234438664e+00
1.128854408760898842e+01,1.322409126440505345e+00
1.123794814432900147e+01,1.313722786064920989e+00
1.122382006426608214e+01,1.310948170744433483e+00
1.118878792266733591e+01,1.304849162895403536e+00
1.115909604092317409e+01,1.298827095144867272e+00
1.114283240180526491e+01,1.295975539725886083e+00
1.109853129402664962e+01,1.287101916556368630e+00
1.109437201758026603e+01,1.286248962810809804e+00
1.105011499753403825e+01,1.278228293386851178e+00
1.102964799423735798e+01,1.274028446490048649e+00
1.100356518846610498e+01,1.269354670217333503e+00
1.096492397089445170e+01,1.261466464490932804e+00
1.095936242291018914e+01,1.260481047047816050e+00
1.091075637192437675e+01,1.251607423878298597e+00
1.090019994755154364e+01,1.249523969505585752e+00
1.086128180684281119e+01,1.242733800708781144e+00
1.083547592420863737e+01,1.237669414402342571e+00
1.081347808102294650e+01,1.233860177539263692e+00
1.077075190086572931e+01,1.225564168889655914e+00
1.076739683337001274e+01,1.224986554369746017e+00
1.071729860580176386e+01,1.216112931200228786e+00
1.070602787752282126e+01,1.213925318282260690e+00
1.066712269112069222e+01,1.207239308030711111e+00
1.064130385417991320e+01,1.202326454588241056e+00
1.061791687457125377e+01,1.198365684861193659e+00
1.057657983083700692e+01,1.190662967647424741e+00
1.056958938063312914e+01,1.189492061691676206e+00
1.051941336381137049e+01,1.180618438522158753e+00
1.051185580749409887e+01,1.179151191033019686e+00
1.046904855863654760e+01,1.171744815352641300e+00
1.044713178415119259e+01,1.167386783084572777e+00
1.042167919468641202e+01,1.162871192183123625e+00
1.038240776080828454e+01,1.154655042053524650e+00
1.037888499447846335e+01,1.153997569013606173e+00
1.033680833246449993e+01,1.145123945844088720e+00
1.031768373746537648e+01,1.139958019571189141e+00
1.030185299917507002e+01,1.136250322674571267e+00
1.027313580470983467e+01,1.127376699505053814e+00
1.025295971412247020e+01,1.118550673809313167e+00
1.025283247828387978e+01,1.118503076335536139e+00
1.024001064791810478e+01,1.109629453166018909e+00
1.024083548507966945e+01,1.100755829996501234e+00
1.025295971412247020e+01,1.095610493072285418e+00
1.026913619966141589e+01,1.091882206826983781e+00
1.031768373746537648e+01,1.086313158203700224e+00
1.036808378870743397e+01,1.083008583657466328e+00
1.038240776080828454e+01,1.081846763859817706e+00
1.044713178415119259e+01,1.077796823846612240e+00
1.049323278270156123e+01,1.074134960487948875e+00
1.051185580749409887e+01,1.070573826675260243e+00
1.052528296602190849e+01,1.065261337318431423e+00
1.054208149601696931e+01,1.056387714148913748e+00
1.057657983083700692e+01,1.049381356448734870e+00
1.059638881237995278e+01,1.047514090979396295e+00
1.064130385417991320e+01,1.045129289428399222e+00
