R_km,M_sun
1.109754128714222254e+01,1.395571430422599457e+00
1.114346005186906652e+01,1.398783732570808791e+00
1.118937881659590872e+01,1.401722016646842928e+00
1.120284265334349705e+01,1.402596597893429164e+00
1.123529758132275091e+01,1.404564162033543839e+00
1.126467017086085853e+01,1.406409463216049760e+00
1.128121634604959311e+01,1.407414456010621429e+00
1.132498649307292027e+01,1.410222328538670133e+00
1.132713511077643709e+01,1.410361284303356832e+00
1.137305387550328106e+01,1.413488751437190327e+00
1.138066287798778831e+01,1.414035193861290729e+00
1.141897264023012326e+01,1.416933534357886160e+00
1.143057521860562531e+01,1.417848059183911325e+00
1.146489140495696546e+01,1.420776740326241905e+00
1.147507087858816632e+01,1.421660924506531698e+00
1.151081016968380943e+01,1.425076105952476357e+00
1.151500511468836940e+01,1.425473789829152071e+00
1.155154550443928407e+01,1.429286655151772667e+00
1.155672893441065341e+01,1.429893950618981613e+00
1.158552756984113685e+01,1.433099520474393263e+00
1.160264769913749561e+01,1.435214766455322755e+00
1.161727645015464283e+01,1.436912385797013636e+00
1.164745680968833774e+01,1.440725251119634232e+00
1.164856646386433781e+01,1.440880258279784387e+00
1.167651624638249075e+01,1.444538116442254605e+00
1.169448522859118000e+01,1.447017491310407911e+00
1.170439817908357227e+01,1.448350981764875200e+00
1.173107969613811008e+01,1.452163847087495796e+00
1.174040399331802398e+01,1.453564771684765500e+00
1.175575372782299510e+01,1.455976712410116169e+00
1.177813576970919840e+01,1.459789577732736765e+00
1.178632275804486795e+01,1.461407283207074803e+00
1.179652977051629748e+01,1.463602443055357361e+00
1.180973056459406934e+01,1.467415308377977734e+00
1.181630532416977353e+01,1.471228173700598330e+00
1.181410285041151731e+01,1.475041039023218703e+00
1.180216119881529835e+01,1.478853904345839076e+00
1.178632275804486795e+01,1.481872255839644437e+00
1.178220180237289938e+01,1.482666769668459672e+00
1.175943247518729251e+01,1.486479634991080268e+00
1.174040399331802398e+01,1.489785277516548323e+00
1.173775456839890374e+01,1.490292500313700641e+00
1.171867226769610681e+01,1.494105365636321237e+00
1.169926083232831537e+01,1.497918230958941610e+00
1.169448522859118000e+01,1.498756346813964413e+00
1.167738266060225172e+01,1.501731096281562206e+00
1.165052589564411178e+01,1.505543961604182801e+00
1.164856646386433603e+01,1.505785964770709695e+00
1.161848071767895973e+01,1.509356826926803175e+00
1.160264769913749561e+01,1.511059312158011370e+00
1.158210430124946555e+01,1.513169692249423770e+00
1.155672893441065341e+01,1.515635629761299175e+00
1.154211270002818068e+01,1.516982557572044144e+00
1.151081016968380943e+01,1.519719823202967390e+00
1.149791428359750256e+01,1.520795422894664739e+00
1.146489140495696546e+01,1.523412746752593971e+00
1.144956285925776385e+01,1.524608288217285335e+00
1.141897264023012326e+01,1.526911566446744084e+00
1.139927127708109111e+01,1.528421153539905708e+00
1.137305387550328106e+01,1.530371503271593436e+00
1.134844788816540984e+01,1.532234018862526082e+00
1.132713511077643709e+01,1.533763917826624912e+00
1.129463310453844294e+01,1.536046884185146677e+00
1.128121634604959311e+01,1.536912171492765822e+00
1.123529758132275091e+01,1.539652039992763788e+00
1.123141980566727938e+01,1.539859749507767273e+00
1.118937881659590872e+01,1.541892603608661538e+00
1.114346005186906652e+01,1.543661884563688913e+00
1.114310177085260101e+01,1.543672614830387646e+00
1.109754128714222254e+01,1.544930870370785581e+00
1.105162252241537857e+01,1.545736038149457148e+00
1.100570375768853637e+01,1.546110165973775707e+00
1.095978499296169417e+01,1.546106884001360315e+00
1.091386622823485020e+01,1.545788693585022688e+00
1.086794746350800978e+01,1.545216578356329640e+00
1.082202869878116402e+01,1.544445949779660321e+00
1.078317463781639418e+01,1.543672614830387424e+00
1.077610993405432183e+01,1.543538712900137666e+00
1.073019116932747963e+01,1.542600462634828862e+00
1.068427240460063565e+01,1.541627584002795981e+00
1.063835363987379523e+01,1.540670130497744150e+00
1.059634588256684928e+01,1.539859749507767273e+00
1.059243487514694948e+01,1.539787720560785500e+00
1.054651611042010728e+01,1.539069293425659346e+00
1.050059734569326508e+01,1.538484079953402528e+00
1.045467858096642111e+01,1.538039100718881169e+00
1.040875981623957713e+01,1.537716934626250254e+00
1.036284105151273494e+01,1.537479340226039159e+00
1.031692228678589274e+01,1.537274787294615974e+00
1.027100352205904876e+01,1.537046422897568210e+00
1.022508475733220656e+01,1.536738820321998267e+00
1.017916599260536259e+01,1.536302781363065861e+00
1.015978891535941031e+01,1.536046884185146677e+00
1.013324722787852039e+01,1.535723061730073891e+00
1.008732846315167819e+01,1.534969078468315873e+00
1.004140969842483422e+01,1.533990151446333883e+00
9.995490933697992020e+00,1.532757087869716095e+00
9.979363835030483187e+00,1.532234018862526082e+00
9.949572168971148045e+00,1.531301073284736081e+00
9.903653404244305847e+00,1.529562304016023999e+00
9.878150425626198938e+00,1.528421153539905708e+00
9.857734639517461872e+00,1.527524391352765631e+00
9.811815874790619674e+00,1.525164341518402855e+00
9.802249917432648729e+00,1.524608288217285335e+00
9.765897110063775699e+00,1.522508140291207956e+00
9.739641554745805507e+00,1.520795422894664739e+00
9.719978345336933501e+00,1.519513747900297806e+00
9.684559884485297587e+00,1.516982557572044144e+00
9.674059580610091302e+00,1.516225081173154354e+00
9.634221709730201866e+00,1.513169692249423770e+00
9.628140815883247328e+00,1.512692722505885712e+00
9.586944292825503311e+00,1.509356826926803175e+00
9.582222051156405129e+00,1.508960799678721099e+00
9.541765382657068528e+00,1.505543961604182801e+00
9.536303286429561155e+00,1.505061879521590429e+00
9.498197995654081183e+00,1.501731096281562206e+00
9.490384521702718956e+00,1.501014286960878463e+00
9.456107178774383115e+00,1.497918230958941610e+00
9.444465756975876758e+00,1.496812874191252529e+00
9.415658617058189961e+00,1.494105365636321237e+00
9.398546992249032783e+00,1.492409460969682300e+00
9.377257020905064522e+00,1.490292500313700863e+00
9.352628227522190585e+00,1.487688355751061398e+00
9.341408130430849610e+00,1.486479634991080268e+00
9.308458373891284054e+00,1.482666769668459672e+00
9.306709462795346610e+00,1.482452661178114806e+00
9.278141932301817718e+00,1.478853904345839076e+00
9.260790698068504412e+00,1.476459476507327118e+00
9.250779853523326324e+00,1.475041039023218703e+00
9.225360390252618004e+00,1.471228173700598330e+00
9.214871933341660437e+00,1.469582007255488598e+00
9.201154868095143158e+00,1.467415308377977734e+00
9.177485766158184788e+00,1.463602443055357138e+00
9.168953168614818239e+00,1.462234054048531462e+00
9.153467007579880743e+00,1.459789577732736765e+00
9.129297697241060661e+00,1.455976712410116169e+00
9.123034403887974264e+00,1.454991447234706303e+00
9.104552997729914665e+00,1.452163847087495796e+00
9.080489825808150783e+00,1.448350981764875200e+00
9.077115639161132066e+00,1.447795781069555865e+00
9.056725531107979066e+00,1.444538116442254605e+00
9.034737860284392852e+00,1.440725251119634232e+00
9.031196874434289867e+00,1.440070703569865884e+00
9.013603566572568226e+00,1.436912385797013636e+00
8.994030790225348682e+00,1.433099520474393263e+00
8.985278109707445893e+00,1.431310879659827950e+00
8.975045945552723836e+00,1.429286655151772889e+00
8.956356648355882299e+00,1.425473789829152071e+00
8.939359344980601918e+00,1.421949276475690249e+00
8.937914441713695979e+00,1.421660924506531698e+00
8.918819025944074497e+00,1.417848059183911325e+00
8.900189959290745634e+00,1.414035193861290729e+00
8.893440580253759720e+00,1.412572242901706687e+00
8.882070947340565681e+00,1.410222328538670133e+00
8.865697909717152214e+00,1.406409463216049760e+00
8.852290878316981804e+00,1.402596597893429164e+00
8.847521815526917521e+00,1.400672419089445508e+00
8.842554546305986918e+00,1.398783732570809013e+00
8.837079152257537373e+00,1.394970867248188195e+00
8.835904432560301558e+00,1.391158001925567600e+00
8.838488194789883678e+00,1.387345136602947449e+00
8.844264102235587899e+00,1.383532271280326631e+00
8.847521815526917521e+00,1.382103294080073708e+00
8.852844781189794787e+00,1.379719405957706257e+00
8.864688709769694697e+00,1.375906540635085662e+00
8.880906429152439330e+00,1.372093675312465288e+00
8.893440580253759720e+00,1.369846978705996587e+00
8.902653413845715846e+00,1.368280809989844693e+00
8.931368939947574859e+00,1.364467944667224542e+00
8.939359344980603694e+00,1.363581977209240570e+00
8.970312362244897031e+00,1.360655079344603724e+00
8.985278109707445893e+00,1.359424553217686960e+00
9.026471939832815039e+00,1.356842214021983128e+00
9.031196874434289867e+00,1.356564248042481324e+00
9.077115639161132066e+00,1.354615146689849059e+00
9.123034403887974264e+00,1.353402908424792050e+00
9.146366644299252613e+00,1.353029348699362755e+00
9.168953168614818239e+00,1.352638422481034386e+00
9.214871933341660437e+00,1.352135739777533097e+00
9.260790698068504412e+00,1.351746444457678553e+00
9.306709462795346610e+00,1.351316332503049722e+00
9.352628227522190585e+00,1.350745482258068009e+00
9.398546992249032783e+00,1.350009874628604001e+00
9.441625322227309880e+00,1.349216483376742159e+00
9.444465756975876758e+00,1.349161360182580705e+00
