R_km,M_sun
1.259022746122950487e+01,1.238983688340092426e+00
1.265196801871448784e+01,1.244102727220089744e+00
1.265503389441584048e+01,1.244376130345471676e+00
1.269487915784412913e+01,1.249221766100086839e+00
1.272531080289363636e+01,1.253375808425978510e+00
1.273085989412465757e+01,1.254340804980084156e+00
1.275664553858303130e+01,1.259459843860081474e+00
1.277862798951270129e+01,1.264578882740078569e+00
1.279558771137143047e+01,1.269304442640030395e+00
1.279679053776730591e+01,1.269697921620075665e+00
1.280938988891466579e+01,1.274816960500073204e+00
1.281897795281086516e+01,1.279935999380070299e+00
1.282556842320105162e+01,1.285055038260067617e+00
1.282913192011966430e+01,1.290174077140064934e+00
1.282962052357704152e+01,1.295293116020062030e+00
1.282699805502409873e+01,1.300412154900059347e+00
1.282127396468181146e+01,1.305531193780056665e+00
1.281253710206209284e+01,1.310650232660053760e+00
1.280098460578271613e+01,1.315769271540051077e+00
1.279558771137143047e+01,1.317775338959547238e+00
1.278512509467117297e+01,1.320888310420048395e+00
1.276562743356774732e+01,1.326007349300045490e+00
1.274432353018065989e+01,1.331126388180043030e+00
1.272531080289363636e+01,1.335517561821475852e+00
1.272097592753715034e+01,1.336245427060040125e+00
1.269131628796050038e+01,1.341364465940037221e+00
1.266309447929254794e+01,1.346483504820034316e+00
1.265503389441584048e+01,1.348136763212261169e+00
1.262978821198450419e+01,1.351602543700031855e+00
1.259966551667763568e+01,1.356721582580028951e+00
1.258475698593804637e+01,1.360273545369968806e+00
1.257462445520072869e+01,1.361840621460026490e+00
1.255719270491983686e+01,1.366959660340023586e+00
1.255489709690729860e+01,1.372078699220020903e+00
1.256515112952325630e+01,1.377197738100018221e+00
1.258452581366174527e+01,1.382316776980015316e+00
1.258475698593804637e+01,1.382360961771383456e+00
1.260304669870895466e+01,1.387435815860012411e+00
1.262375412090027993e+01,1.392554854740009951e+00
1.264444954529727738e+01,1.397673893620007046e+00
1.265503389441584048e+01,1.400447442555646349e+00
1.266181074375295168e+01,1.402792932500004364e+00
1.267504916229506229e+01,1.407911971380001681e+00
1.268552233700475895e+01,1.413031010259998776e+00
1.269284274295736203e+01,1.418150049139996094e+00
1.269689282243606954e+01,1.423269088019993411e+00
1.269773125564052307e+01,1.428388126899990507e+00
1.269551191680590385e+01,1.433507165779987824e+00
1.269042375162249314e+01,1.438626204659985142e+00
1.268265152520196537e+01,1.443745243539982237e+00
1.267235348788424076e+01,1.448864282419979554e+00
1.265965106440156873e+01,1.453983321299976872e+00
1.265503389441584225e+01,1.455534646541098986e+00
1.264300336017984705e+01,1.459102360179973967e+00
1.262299586573610455e+01,1.464221399059971285e+00
1.260035879308169626e+01,1.469340437939968602e+00
1.258475698593804637e+01,1.472500162383676425e+00
1.257258787617098683e+01,1.474459476819965698e+00
1.253741946490874071e+01,1.479578515699963015e+00
1.251448007746025048e+01,1.482642204868741764e+00
1.249242592638153937e+01,1.484697554579960332e+00
1.244420316898245460e+01,1.488901428243036174e+00
1.242602381932516487e+01,1.489816593459957428e+00
1.237392626050466049e+01,1.492353722695615836e+00
1.230364935202686638e+01,1.493655280290861587e+00
1.223337244354907050e+01,1.493232136011704014e+00
1.216309553507127283e+01,1.491437188582039663e+00
1.212170032856158031e+01,1.489816593459957428e+00
1.209281862659348050e+01,1.488545646743208106e+00
1.202254171811568462e+01,1.484864054266472611e+00
1.201900899189668515e+01,1.484697554579960332e+00
1.195226480963789051e+01,1.480866519694396866e+00
1.191618047282909032e+01,1.479578515699963015e+00
1.188198790116009462e+01,1.478023757741358857e+00
1.181750495252769539e+01,1.479578515699963015e+00
1.181171099268230051e+01,1.479740912976638789e+00
1.177956433721043972e+01,1.484697554579960332e+00
1.175082824636650791e+01,1.489816593459957428e+00
1.174143408420450463e+01,1.491617579922497328e+00
1.173207805965139272e+01,1.494935632339954523e+00
1.171765011607057971e+01,1.500054671219952063e+00
1.170319342162849097e+01,1.505173710099949158e+00
1.168845906883269059e+01,1.510292748979946476e+00
1.167319551406725964e+01,1.515411787859943793e+00
1.167115717572670874e+01,1.516055542177719984e+00
1.166075229198098206e+01,1.520530826739940888e+00
1.164774794987609496e+01,1.525649865619938428e+00
1.163343200134158550e+01,1.530768904499935523e+00
1.161756877592827841e+01,1.535887943379932619e+00
1.160088026724891463e+01,1.540722591530394370e+00
1.160006301687534247e+01,1.541006982259930158e+00
1.158374751919470569e+01,1.546126021139927254e+00
1.156507411068307434e+01,1.551245060019924571e+00
1.154359520143863449e+01,1.556364098899921888e+00
1.153060335877112053e+01,1.559097427198307795e+00
1.152032651331309054e+01,1.561483137779918984e+00
1.149519026104317554e+01,1.566602176659916523e+00
1.146579047062428458e+01,1.571721215539913619e+00
1.146032645029332464e+01,1.572572439455771409e+00
1.143416746836045306e+01,1.576840254419910714e+00
1.139788680023664647e+01,1.581959293299908031e+00
1.139004954181552876e+01,1.582956334101884632e+00
1.135814285032649806e+01,1.587078332179905349e+00
1.131977263333773465e+01,1.591475648402418841e+00
1.131343163409017372e+01,1.592197371059902444e+00
1.126474355747643585e+01,1.597316409939899762e+00
1.124949572485993876e+01,1.598796168833170217e+00
1.121126493353832032e+01,1.602435448819897079e+00
1.117921881638214465e+01,1.605283526925478377e+00
1.115273105787253627e+01,1.607554487699894175e+00
1.110894190790434877e+01,1.611105239024553715e+00
1.108848795196717951e+01,1.612673526579891492e+00
1.103866499942655466e+01,1.616319783279792643e+00
1.101684701979057301e+01,1.617792565459888809e+00
1.096838809094875877e+01,1.620940621310601681e+00
1.093453869384732613e+01,1.622911604339885905e+00
1.089811118247096289e+01,1.624973392941422290e+00
1.083600823840652971e+01,1.628030643219883222e+00
1.082783427399316878e+01,1.628426930200807865e+00
1.075755736551537289e+01,1.631340274579108351e+00
1.070372212268120826e+01,1.633149682099880540e+00
1.068728045703757878e+01,1.633707518094222877e+00
1.061700354855978290e+01,1.635558705134083635e+00
1.054672664008198879e+01,1.636848747103153423e+00
1.047644973160419113e+01,1.637556867758630741e+00
1.040617282312639880e+01,1.637651949290569231e+00
1.033589591464860291e+01,1.637093829791320676e+00
1.026561900617080703e+01,1.635831561734967687e+00
1.019534209769301292e+01,1.633800128608177804e+00
1.017899477352451498e+01,1.633149682099880318e+00
1.012506518921521703e+01,1.630987414951117653e+00
1.006849485827897261e+01,1.628030643219883222e+00
1.005478828073742292e+01,1.627290945502759989e+00
9.988285441896321615e+00,1.622911604339885905e+00
9.984511372259627038e+00,1.622648005559656381e+00
9.924170036768410696e+00,1.617792565459888809e+00
9.914234463781832929e+00,1.616921348259142022e+00
9.870007754754139384e+00,1.612673526579891714e+00
9.843957555304037044e+00,1.609875544240053191e+00
9.823390506510467191e+00,1.607554487699894175e+00
9.783168003593734952e+00,1.602435448819897079e+00
9.773680646826241158e+00,1.601078929505784121e+00
9.747747931548582656e+00,1.597316409939899540e+00
9.717431225829031405e+00,1.592197371059902444e+00
9.703403738348447050e+00,1.589439878763307501e+00
9.691267921618221592e+00,1.587078332179905349e+00
9.668918927701046329e+00,1.581959293299908031e+00
9.650825605577137978e+00,1.576840254419910714e+00
9.636590620793928252e+00,1.571721215539913619e+00
9.633126829870651164e+00,1.570106863717996681e+00
9.625330518365810661e+00,1.566602176659916079e+00
9.617245447034552086e+00,1.561483137779918984e+00
9.612247217210979855e+00,1.556364098899921888e+00
9.610002179566343727e+00,1.551245060019924349e+00
9.610190622356661549e+00,1.546126021139927254e+00
9.612512340435333869e+00,1.541006982259930158e+00
9.616695087985231538e+00,1.535887943379932619e+00
9.622503430060442398e+00,1.530768904499935523e+00
9.629745760699456980e+00,1.525649865619938428e+00
9.633126829870651164e+00,1.523623501049623297e+00
9.637837224509814504e+00,1.520530826739940888e+00
9.646674757768403552e+00,1.515411787859943793e+00
9.656467459659495489e+00,1.510292748979946253e+00
9.667179043592042831e+00,1.505173710099949158e+00
9.678794172232271009e+00,1.500054671219952063e+00
9.691305515115839597e+00,1.494935632339954745e+00
9.703403738348447050e+00,1.490303813918553377e+00
9.704570957290798106e+00,1.489816593459957428e+00
9.717336630143032394e+00,1.484697554579960332e+00
9.730727802247811198e+00,1.479578515699963015e+00
9.744705290988463275e+00,1.474459476819965698e+00
9.759221200806383223e+00,1.469340437939968602e+00
9.773680646826241158e+00,1.464401564549998813e+00
9.774166342267253782e+00,1.464221399059971285e+00
9.787976894539291095e+00,1.459102360179973967e+00
9.802177566121503816e+00,1.453983321299976872e+00
9.816798716191552643e+00,1.448864282419979554e+00
9.831873478461103488e+00,1.443745243539982237e+00
9.843957555304037044e+00,1.439733314222930272e+00
9.847100523953070450e+00,1.438626204659985142e+00
9.861658840858792630e+00,1.433507165779987824e+00
9.876658708446026225e+00,1.428388126899990507e+00
9.891983950461900932e+00,1.423269088019993411e+00
9.907420832932178456e+00,1.418150049139996094e+00
9.914234463781834705e+00,1.415819885792304555e+00
9.921908900389896147e+00,1.413031010259998776e+00
